run,date,equity,n_pos,drawn,gross
BASELINE,2017-11-30,138642.72,10,0.0,130508.82
BASELINE,2017-12-01,139481.92,10,0.0,131348.02
BASELINE,2017-12-04,141002.75,10,0.0,132868.85
BASELINE,2017-12-05,139220.61,10,0.0,131086.71
BASELINE,2017-12-06,138269.73,9,0.0,120533.58
BASELINE,2017-12-07,138508.01,9,0.0,120774.06
BASELINE,2017-12-08,139410.84,10,0.0,135706.63
BASELINE,2017-12-11,140197.67,10,0.0,136187.94
BASELINE,2017-12-12,141084.13,10,0.0,137074.41
BASELINE,2017-12-13,141776.45,10,0.0,137766.73
BASELINE,2017-12-14,141317.04,10,0.0,137307.31
BASELINE,2017-12-15,141803.59,9,0.0,124839.32
BASELINE,2017-12-18,143830.47,10,0.0,141068.2
BASELINE,2017-12-19,143298.53,10,0.0,140536.26
BASELINE,2017-12-20,144169.14,10,0.0,141406.87
BASELINE,2017-12-21,144166.85,10,0.0,141085.65
BASELINE,2017-12-22,143699.89,10,0.0,140788.8
BASELINE,2017-12-26,143091.48,10,0.0,140180.39
BASELINE,2017-12-27,143252.95,10,0.0,140341.86
BASELINE,2017-12-28,144086.57,10,0.0,141175.48
BASELINE,2017-12-29,142813.13,10,0.0,139902.04
BASELINE,2018-01-02,147112.85,10,0.0,144201.75
BASELINE,2018-01-03,149215.27,10,0.0,146304.17
BASELINE,2018-01-04,151177.67,10,0.0,148266.58
BASELINE,2018-01-05,151340.84,10,0.0,148429.74
BASELINE,2018-01-08,152411.29,10,0.0,149500.2
BASELINE,2018-01-09,150715.83,9,0.0,133452.25
BASELINE,2018-01-10,150343.49,8,0.0,117578.46
BASELINE,2018-01-11,152674.48,8,0.0,121005.15
BASELINE,2018-01-12,154215.91,8,0.0,122546.58
BASELINE,2018-01-16,152381.07,8,0.0,120711.75
BASELINE,2018-01-17,153521.72,8,0.0,121936.74
BASELINE,2018-01-18,154395.75,10,0.0,153793.6
BASELINE,2018-01-19,155417.89,10,0.0,154815.74
BASELINE,2018-01-22,156580.1,10,0.0,155977.95
BASELINE,2018-01-23,158741.86,10,0.0,158139.71
BASELINE,2018-01-24,159621.38,10,0.0,159019.23
BASELINE,2018-01-25,158805.23,9,0.0,145299.55
BASELINE,2018-01-26,161301.61,8,0.0,131705.34
BASELINE,2018-01-29,161964.03,10,-0.0,161964.03
BASELINE,2018-01-30,158854.54,10,-0.0,158854.54
BASELINE,2018-01-31,158136.37,9,0.0,143214.17
BASELINE,2018-02-01,157224.69,9,0.0,141677.76
BASELINE,2018-02-02,155415.29,10,-0.0,155415.29
BASELINE,2018-02-05,149705.64,9,0.0,133335.58
BASELINE,2018-02-06,153096.21,8,0.0,121126.03
BASELINE,2018-02-07,152499.6,8,0.0,120529.42
BASELINE,2018-02-08,147464.33,9,0.0,130781.57
BASELINE,2018-02-09,148613.91,9,0.0,131931.16
BASELINE,2018-02-12,150278.93,9,0.0,133596.17
BASELINE,2018-02-13,150956.01,10,0.0,149249.69
BASELINE,2018-02-14,153614.13,10,0.0,151907.81
BASELINE,2018-02-15,157587.01,10,0.0,155880.68
BASELINE,2018-02-16,158010.48,10,0.0,156304.15
BASELINE,2018-02-20,156713.01,10,0.0,155006.68
BASELINE,2018-02-21,155483.12,10,0.0,148771.05
BASELINE,2018-02-22,155379.11,10,0.0,148631.62
BASELINE,2018-02-23,158196.83,10,0.0,151007.56
BASELINE,2018-02-26,161315.85,10,0.0,154126.59
BASELINE,2018-02-27,159983.71,10,0.0,152794.45
BASELINE,2018-02-28,158238.1,9,0.0,135384.52
BASELINE,2018-03-01,157651.3,9,0.0,135752.03
BASELINE,2018-03-02,158980.89,10,0.0,152845.72
BASELINE,2018-03-05,161306.31,10,0.0,155171.15
BASELINE,2018-03-06,161208.8,10,0.0,155073.63
BASELINE,2018-03-07,160099.84,10,0.0,154372.42
BASELINE,2018-03-08,159882.53,9,0.0,138242.71
BASELINE,2018-03-09,161091.31,10,0.0,154211.67
BASELINE,2018-03-12,161705.45,10,0.0,154825.81
BASELINE,2018-03-13,161214.42,10,0.0,154515.99
BASELINE,2018-03-14,160871.45,10,0.0,154173.01
BASELINE,2018-03-15,160134.42,10,0.0,153569.28
BASELINE,2018-03-16,161061.85,10,0.0,153338.25
BASELINE,2018-03-19,158750.99,10,0.0,151027.38
BASELINE,2018-03-20,158337.18,9,0.0,134965.46
BASELINE,2018-03-21,158229.33,10,0.0,150706.15
BASELINE,2018-03-22,155856.43,10,0.0,148333.25
BASELINE,2018-03-23,153381.74,10,0.0,145858.56
BASELINE,2018-03-26,156874.86,10,0.0,149351.67
BASELINE,2018-03-27,154431.85,10,0.0,146908.66
BASELINE,2018-03-28,155883.76,10,0.0,148360.57
BASELINE,2018-03-29,156937.46,10,0.0,149414.28
BASELINE,2018-04-02,152872.27,10,0.0,145349.08
BASELINE,2018-04-03,154450.2,10,0.0,146927.01
BASELINE,2018-04-04,157590.03,10,0.0,150066.85
BASELINE,2018-04-05,157939.66,10,0.0,150416.47
BASELINE,2018-04-06,154980.06,10,0.0,147456.88
BASELINE,2018-04-09,155033.78,9,0.0,130943.98
BASELINE,2018-04-10,157171.63,10,0.0,148737.2
BASELINE,2018-04-11,156788.31,10,0.0,148353.88
BASELINE,2018-04-12,157379.3,10,0.0,148253.7
BASELINE,2018-04-13,156931.18,10,0.0,147805.58
BASELINE,2018-04-16,158244.6,10,0.0,149119.0
BASELINE,2018-04-17,161321.47,10,0.0,152195.87
BASELINE,2018-04-18,161380.11,10,0.0,152254.52
BASELINE,2018-04-19,158907.95,10,0.0,149719.46
BASELINE,2018-04-20,157414.64,10,0.0,148226.14
BASELINE,2018-04-23,156796.97,10,0.0,147608.47
BASELINE,2018-04-24,155960.42,10,0.0,146358.94
BASELINE,2018-04-25,156716.63,9,0.0,130758.06
BASELINE,2018-04-26,160717.49,9,0.0,134758.92
BASELINE,2018-04-27,161394.99,10,0.0,151374.14
BASELINE,2018-04-30,158491.65,10,0.0,148470.8
BASELINE,2018-05-01,160051.63,10,0.0,149841.75
BASELINE,2018-05-02,158661.4,10,0.0,147880.63
BASELINE,2018-05-03,158692.32,10,0.0,147911.55
BASELINE,2018-05-04,161560.21,10,0.0,150779.44
BASELINE,2018-05-07,163068.1,10,0.0,152287.33
BASELINE,2018-05-08,161995.98,10,0.0,151215.21
BASELINE,2018-05-09,162895.16,10,0.0,152114.39
BASELINE,2018-05-10,164754.48,10,0.0,153973.71
BASELINE,2018-05-11,164792.68,10,0.0,154011.91
BASELINE,2018-05-14,165444.0,10,0.0,154663.23
BASELINE,2018-05-15,164250.48,10,0.0,153469.71
BASELINE,2018-05-16,166022.27,10,0.0,156232.68
BASELINE,2018-05-17,165429.45,10,0.0,155639.86
BASELINE,2018-05-18,163807.0,10,0.0,154017.41
BASELINE,2018-05-21,165024.44,8,0.0,120568.97
BASELINE,2018-05-22,166200.62,8,0.0,121745.14
BASELINE,2018-05-23,166595.37,8,0.0,122139.9
BASELINE,2018-05-24,166948.74,10,0.0,155819.46
BASELINE,2018-05-25,166749.9,10,0.0,155620.62
BASELINE,2018-05-29,166032.36,10,0.0,154903.08
BASELINE,2018-05-30,166932.0,10,0.0,155802.72
BASELINE,2018-05-31,164088.56,10,0.0,152959.28
BASELINE,2018-06-01,164614.69,9,0.0,135203.18
BASELINE,2018-06-04,164822.05,10,0.0,151899.43
BASELINE,2018-06-05,164990.42,10,0.0,152067.8
BASELINE,2018-06-06,166775.55,10,0.0,153852.93
BASELINE,2018-06-07,167099.21,10,0.0,154176.58
BASELINE,2018-06-08,168331.54,10,0.0,155408.92
BASELINE,2018-06-11,168712.52,10,0.0,155789.89
BASELINE,2018-06-12,169615.01,9,0.0,139529.28
BASELINE,2018-06-13,170137.25,10,0.0,157083.12
BASELINE,2018-06-14,170982.11,10,0.0,157927.98
BASELINE,2018-06-15,170261.7,10,0.0,157207.57
BASELINE,2018-06-18,169553.97,10,0.0,156499.84
BASELINE,2018-06-19,169387.93,10,0.0,158240.98
BASELINE,2018-06-20,171169.51,10,0.0,160022.56
BASELINE,2018-06-21,169345.95,10,0.0,158199.0
BASELINE,2018-06-22,170965.92,10,0.0,159818.96
BASELINE,2018-06-25,168279.03,10,0.0,157132.08
BASELINE,2018-06-26,168536.39,10,0.0,157389.44
BASELINE,2018-06-27,168088.06,10,0.0,156941.11
BASELINE,2018-06-28,168558.29,10,0.0,157411.34
BASELINE,2018-06-29,169251.86,10,0.0,158104.9
BASELINE,2018-07-02,168752.86,10,0.0,157605.91
BASELINE,2018-07-03,169244.36,10,0.0,158097.41
BASELINE,2018-07-05,170573.0,10,0.0,159426.05
BASELINE,2018-07-06,172374.1,10,0.0,161227.14
BASELINE,2018-07-09,174187.76,10,0.0,163040.8
BASELINE,2018-07-10,174663.27,10,0.0,163516.32
BASELINE,2018-07-11,173090.04,10,0.0,161943.08
BASELINE,2018-07-12,173546.69,10,0.0,165429.86
BASELINE,2018-07-13,174089.32,10,0.0,165972.48
BASELINE,2018-07-16,172396.03,10,0.0,164279.19
BASELINE,2018-07-17,172686.12,10,0.0,164569.28
BASELINE,2018-07-18,172603.76,10,0.0,164486.92
BASELINE,2018-07-19,173263.91,10,0.0,165147.08
BASELINE,2018-07-20,173453.93,10,0.0,166029.13
BASELINE,2018-07-23,174056.56,10,0.0,166631.76
BASELINE,2018-07-24,173921.9,10,0.0,166497.1
BASELINE,2018-07-25,174939.93,10,0.0,167515.13
BASELINE,2018-07-26,175230.93,10,0.0,167806.13
BASELINE,2018-07-27,175199.72,10,0.0,168426.77
BASELINE,2018-07-30,175077.71,10,0.0,168304.76
BASELINE,2018-07-31,174592.19,10,0.0,167819.24
BASELINE,2018-08-01,173921.67,10,0.0,167013.43
BASELINE,2018-08-02,176498.1,10,0.0,169589.86
BASELINE,2018-08-03,176581.89,10,0.0,169673.66
BASELINE,2018-08-06,175900.94,9,0.0,151585.1
BASELINE,2018-08-07,175800.89,10,0.0,169147.25
BASELINE,2018-08-08,175098.77,10,0.0,168445.12
BASELINE,2018-08-09,174000.94,10,0.0,167347.29
BASELINE,2018-08-10,173482.32,10,0.0,166828.67
BASELINE,2018-08-13,170918.88,10,0.0,164265.23
BASELINE,2018-08-14,171790.56,9,0.0,144904.27
BASELINE,2018-08-15,171895.55,10,0.0,162150.39
BASELINE,2018-08-16,171855.03,10,0.0,162109.87
BASELINE,2018-08-17,170979.57,10,0.0,159282.1
BASELINE,2018-08-20,171412.85,10,0.0,159715.38
BASELINE,2018-08-21,172456.56,10,0.0,160759.09
BASELINE,2018-08-22,172767.92,10,0.0,161070.45
BASELINE,2018-08-23,172867.81,10,0.0,161170.34
BASELINE,2018-08-24,172906.13,10,0.0,161208.66
BASELINE,2018-08-27,174921.19,10,0.0,163223.72
BASELINE,2018-08-28,174424.45,10,0.0,162736.58
BASELINE,2018-08-29,175599.65,10,0.0,163911.77
BASELINE,2018-08-30,173823.6,10,0.0,162135.73
BASELINE,2018-08-31,173253.22,9,0.0,144524.34
BASELINE,2018-09-04,172083.43,10,0.0,160673.77
BASELINE,2018-09-05,171408.19,10,0.0,159998.53
BASELINE,2018-09-06,169717.11,10,0.0,158307.44
BASELINE,2018-09-07,168680.25,10,0.0,157270.59
BASELINE,2018-09-10,168796.39,10,0.0,157386.73
BASELINE,2018-09-11,168168.03,10,0.0,156758.37
BASELINE,2018-09-12,168770.96,10,0.0,157361.3
BASELINE,2018-09-13,169786.2,10,0.0,158376.54
BASELINE,2018-09-14,169834.4,10,0.0,158424.74
BASELINE,2018-09-17,169170.54,10,0.0,157760.87
BASELINE,2018-09-18,170203.35,10,0.0,157843.91
BASELINE,2018-09-19,171716.34,10,0.0,159356.9
BASELINE,2018-09-20,172743.24,10,0.0,160383.8
BASELINE,2018-09-21,172410.54,10,0.0,160051.1
BASELINE,2018-09-24,170119.39,10,0.0,157759.95
BASELINE,2018-09-25,168106.28,10,0.0,155746.84
BASELINE,2018-09-26,167340.51,10,0.0,154981.07
BASELINE,2018-09-27,167288.78,10,0.0,154929.34
BASELINE,2018-09-28,167976.13,10,0.0,155616.69
BASELINE,2018-10-01,169430.17,10,0.0,157070.73
BASELINE,2018-10-02,170560.18,10,0.0,158200.74
BASELINE,2018-10-03,171016.97,10,0.0,158657.53
BASELINE,2018-10-04,168212.38,10,0.0,155852.94
BASELINE,2018-10-05,167292.87,10,0.0,153969.77
BASELINE,2018-10-08,169096.26,10,0.0,155773.16
BASELINE,2018-10-09,167491.28,10,0.0,154168.17
BASELINE,2018-10-10,163305.09,10,0.0,149981.99
BASELINE,2018-10-11,159215.76,10,0.0,145892.66
BASELINE,2018-10-12,158413.84,9,0.0,129003.14
BASELINE,2018-10-15,158304.81,10,0.0,144720.06
BASELINE,2018-10-16,160548.17,10,0.0,146963.43
BASELINE,2018-10-17,161400.16,10,0.0,147815.42
BASELINE,2018-10-18,157809.49,10,0.0,144224.75
BASELINE,2018-10-19,157455.71,10,0.0,143870.97
BASELINE,2018-10-22,154851.53,10,0.0,140495.29
BASELINE,2018-10-23,155010.61,10,0.0,140654.37
BASELINE,2018-10-24,149714.88,10,0.0,135358.64
BASELINE,2018-10-25,153727.7,10,0.0,139371.46
BASELINE,2018-10-26,151924.8,10,0.0,137568.56
BASELINE,2018-10-29,152815.46,10,0.0,138459.23
BASELINE,2018-10-30,155454.34,10,0.0,141098.11
BASELINE,2018-10-31,157593.98,10,0.0,143237.74
BASELINE,2018-11-01,159865.44,10,0.0,145509.2
BASELINE,2018-11-02,160836.66,10,0.0,146480.43
BASELINE,2018-11-05,162191.25,10,0.0,147835.01
BASELINE,2018-11-06,163576.64,10,0.0,149220.4
BASELINE,2018-11-07,161541.03,10,0.0,147184.79
BASELINE,2018-11-08,160619.19,10,0.0,146262.96
BASELINE,2018-11-09,160209.08,10,0.0,145852.84
BASELINE,2018-11-12,159019.28,8,0.0,112779.08
BASELINE,2018-11-13,158142.32,6,0.0,81107.88
BASELINE,2018-11-14,158337.83,6,0.0,81303.4
BASELINE,2018-11-15,159609.8,6,0.0,82575.36
BASELINE,2018-11-16,160538.69,7,0.0,99325.96
BASELINE,2018-11-19,159859.3,7,0.0,98646.58
BASELINE,2018-11-20,158433.65,7,0.0,97245.28
BASELINE,2018-11-21,158448.39,9,0.0,129073.1
BASELINE,2018-11-23,157183.51,10,0.0,143528.94
BASELINE,2018-11-26,159826.38,10,0.0,146171.81
BASELINE,2018-11-27,160286.05,10,0.0,146631.48
BASELINE,2018-11-28,162936.7,10,0.0,149282.13
BASELINE,2018-11-29,162628.88,10,0.0,148974.31
BASELINE,2018-11-30,163484.71,10,0.0,152839.56
BASELINE,2018-12-03,165707.57,10,0.0,155062.42
BASELINE,2018-12-04,160326.25,10,0.0,149681.1
BASELINE,2018-12-06,158730.59,6,0.0,88495.91
BASELINE,2018-12-07,155070.55,10,0.0,148324.81
BASELINE,2018-12-10,155819.13,10,0.0,149073.39
BASELINE,2018-12-11,155830.81,10,0.0,149085.08
BASELINE,2018-12-12,157442.97,10,0.0,150697.23
BASELINE,2018-12-13,156860.06,10,0.0,150114.33
BASELINE,2018-12-14,154078.96,10,0.0,147333.22
BASELINE,2018-12-17,150178.67,10,0.0,143432.93
BASELINE,2018-12-18,151146.54,10,0.0,144400.81
BASELINE,2018-12-19,146943.91,10,0.0,140198.17
BASELINE,2018-12-20,144836.24,10,0.0,138090.5
BASELINE,2018-12-21,141866.68,10,0.0,135120.95
BASELINE,2018-12-24,138430.74,10,0.0,131685.0
BASELINE,2018-12-26,145520.89,10,0.0,138775.15
BASELINE,2018-12-27,145935.5,10,0.0,139189.77
BASELINE,2018-12-28,146167.12,10,0.0,139421.38
BASELINE,2018-12-31,147380.66,10,0.0,140634.92
BASELINE,2019-01-02,149442.92,10,0.0,142697.19
BASELINE,2019-01-03,143598.52,10,0.0,136852.78
BASELINE,2019-01-04,148496.59,10,0.0,141750.85
BASELINE,2019-01-07,151037.12,10,0.0,144291.38
BASELINE,2019-01-08,152486.9,10,0.0,145741.17
BASELINE,2019-01-09,152887.09,10,0.0,146141.36
BASELINE,2019-01-10,153993.27,10,0.0,152450.92
BASELINE,2019-01-11,153898.37,10,0.0,152356.02
BASELINE,2019-01-14,153306.62,10,0.0,150853.27
BASELINE,2019-01-15,154913.88,10,0.0,152059.76
BASELINE,2019-01-16,154709.35,10,0.0,151855.23
BASELINE,2019-01-17,155778.25,9,0.0,138291.7
BASELINE,2019-01-18,157795.7,10,0.0,155994.84
BASELINE,2019-01-22,155521.82,10,0.0,153720.96
BASELINE,2019-01-23,154460.12,8,0.0,122728.65
BASELINE,2019-01-24,154512.12,8,0.0,122607.14
BASELINE,2019-01-25,154188.75,9,0.0,137821.42
BASELINE,2019-01-28,154095.2,10,0.0,153003.99
BASELINE,2019-01-29,153518.25,10,0.0,152427.04
BASELINE,2019-01-30,156326.96,10,0.0,155235.75
BASELINE,2019-01-31,156829.74,10,0.0,155738.54
BASELINE,2019-02-01,158298.38,10,0.0,157207.17
BASELINE,2019-02-04,160017.05,10,0.0,158925.84
BASELINE,2019-02-05,160725.54,10,0.0,159634.33
BASELINE,2019-02-06,160556.07,10,0.0,158372.23
BASELINE,2019-02-07,158787.63,8,0.0,122722.56
BASELINE,2019-02-08,158374.87,10,0.0,153835.0
BASELINE,2019-02-11,158380.1,10,0.0,153840.22
BASELINE,2019-02-12,160578.25,9,0.0,139375.74
BASELINE,2019-02-13,161712.37,10,0.0,156670.92
BASELINE,2019-02-14,161654.85,10,0.0,156613.39
BASELINE,2019-02-15,163617.98,10,0.0,158576.52
BASELINE,2019-02-19,164690.43,10,0.0,159561.9
BASELINE,2019-02-20,163597.81,10,0.0,158469.27
BASELINE,2019-02-21,161624.76,10,0.0,156548.98
BASELINE,2019-02-22,162781.32,10,0.0,157528.78
BASELINE,2019-02-25,161888.6,10,0.0,156636.06
BASELINE,2019-02-26,161676.12,10,0.0,156248.07
BASELINE,2019-02-27,161128.15,10,0.0,155700.1
BASELINE,2019-02-28,158714.53,10,0.0,153286.48
BASELINE,2019-03-01,160348.43,10,0.0,154920.39
BASELINE,2019-03-04,159883.7,10,0.0,154455.65
BASELINE,2019-03-05,159914.23,10,0.0,154486.18
BASELINE,2019-03-06,158835.64,10,0.0,153407.6
BASELINE,2019-03-07,157473.3,9,0.0,136347.94
BASELINE,2019-03-08,158170.55,10,0.0,152636.28
BASELINE,2019-03-11,160767.94,10,0.0,155233.68
BASELINE,2019-03-12,161080.12,10,0.0,155545.85
BASELINE,2019-03-13,162955.49,10,0.0,157421.22
BASELINE,2019-03-14,162249.18,10,0.0,156714.91
BASELINE,2019-03-15,163417.04,10,0.0,157882.78
BASELINE,2019-03-18,164448.4,10,0.0,158914.13
BASELINE,2019-03-19,164907.56,10,0.0,159373.29
BASELINE,2019-03-20,163430.51,10,0.0,157698.2
BASELINE,2019-03-21,166622.98,10,0.0,158645.77
BASELINE,2019-03-22,162041.99,10,0.0,154064.78
BASELINE,2019-03-25,162072.97,8,0.0,120884.3
BASELINE,2019-03-26,163379.11,8,0.0,122190.43
BASELINE,2019-03-27,162040.55,10,0.0,153505.56
BASELINE,2019-03-28,161768.63,10,0.0,153233.64
BASELINE,2019-03-29,162623.3,10,0.0,154088.3
BASELINE,2019-04-01,165474.26,10,0.0,156939.26
BASELINE,2019-04-02,160453.34,10,0.0,151918.34
BASELINE,2019-04-03,161319.32,10,0.0,152784.32
BASELINE,2019-04-04,163080.77,10,0.0,154545.78
BASELINE,2019-04-05,163199.45,10,0.0,154664.45
BASELINE,2019-04-08,163834.41,10,0.0,154312.55
BASELINE,2019-04-09,163123.89,10,0.0,153602.02
BASELINE,2019-04-10,163917.05,10,0.0,154395.19
BASELINE,2019-04-11,164168.93,10,0.0,154647.07
BASELINE,2019-04-12,165529.84,10,0.0,156007.98
BASELINE,2019-04-15,165627.0,10,0.0,156105.13
BASELINE,2019-04-16,169804.4,10,0.0,159486.3
BASELINE,2019-04-17,171901.68,10,0.0,164445.57
BASELINE,2019-04-18,172192.63,10,0.0,164736.52
BASELINE,2019-04-22,172302.6,10,0.0,164846.49
BASELINE,2019-04-23,174257.36,10,0.0,167078.78
BASELINE,2019-04-24,173576.26,10,0.0,166517.51
BASELINE,2019-04-25,173846.65,10,0.0,166787.89
BASELINE,2019-04-26,174998.98,10,0.0,167940.23
BASELINE,2019-04-29,175863.33,10,0.0,169468.27
BASELINE,2019-04-30,176404.76,10,0.0,170009.7
BASELINE,2019-05-01,177095.16,10,0.0,170700.11
BASELINE,2019-05-02,176961.88,9,0.0,153871.59
BASELINE,2019-05-03,177994.01,10,0.0,171685.77
BASELINE,2019-05-06,178051.86,10,0.0,175973.83
BASELINE,2019-05-07,174196.15,10,0.0,172118.11
BASELINE,2019-05-08,172975.55,9,0.0,152488.53
BASELINE,2019-05-09,171117.11,9,0.0,144485.5
BASELINE,2019-05-10,171793.2,10,0.0,162240.8
BASELINE,2019-05-13,166218.26,10,0.0,156665.86
BASELINE,2019-05-14,169617.59,10,0.0,160065.19
BASELINE,2019-05-15,173038.85,10,0.0,163486.45
BASELINE,2019-05-16,173742.07,10,0.0,164189.67
BASELINE,2019-05-17,173131.9,10,0.0,163579.51
BASELINE,2019-05-20,169966.43,10,0.0,159824.06
BASELINE,2019-05-21,171919.83,10,0.0,161777.47
BASELINE,2019-05-22,169799.44,10,0.0,159657.08
BASELINE,2019-05-23,165825.84,10,0.0,152302.37
BASELINE,2019-05-24,166414.79,10,0.0,152891.31
BASELINE,2019-05-28,168384.9,10,0.0,154861.42
BASELINE,2019-05-29,168130.56,10,0.0,154607.08
BASELINE,2019-05-30,168779.96,10,0.0,155256.49
BASELINE,2019-05-31,165446.18,10,0.0,151922.71
BASELINE,2019-06-03,164927.3,9,0.0,142550.68
BASELINE,2019-06-04,169470.62,9,0.0,147094.0
BASELINE,2019-06-05,170531.82,10,0.0,165176.35
BASELINE,2019-06-06,173781.28,10,0.0,168425.8
BASELINE,2019-06-07,175154.59,10,0.0,169799.11
BASELINE,2019-06-10,177016.72,10,0.0,171661.25
BASELINE,2019-06-11,177701.71,10,0.0,172346.23
BASELINE,2019-06-12,175787.43,10,0.0,170431.95
BASELINE,2019-06-13,177236.83,9,0.0,152191.04
BASELINE,2019-06-14,176725.05,10,0.0,168702.44
BASELINE,2019-06-17,176946.51,10,0.0,168923.9
BASELINE,2019-06-18,180112.98,10,0.0,172090.37
BASELINE,2019-06-19,179596.6,10,0.0,171573.99
BASELINE,2019-06-20,180751.95,10,0.0,173383.79
BASELINE,2019-06-21,181140.72,10,0.0,173772.56
BASELINE,2019-06-24,182264.22,9,0.0,159762.11
BASELINE,2019-06-25,180347.42,9,0.0,157845.31
BASELINE,2019-06-26,181851.6,8,0.0,142623.52
BASELINE,2019-06-27,183699.79,9,0.0,162966.47
BASELINE,2019-06-28,184210.45,10,0.0,181921.4
BASELINE,2019-07-01,185803.92,10,0.0,183514.87
BASELINE,2019-07-02,186025.2,10,0.0,183736.15
BASELINE,2019-07-03,187390.87,10,0.0,183785.34
BASELINE,2019-07-05,187682.04,10,0.0,184076.52
BASELINE,2019-07-08,186670.98,10,0.0,183065.46
BASELINE,2019-07-09,186785.63,9,0.0,164396.65
BASELINE,2019-07-10,187826.78,10,0.0,184211.53
BASELINE,2019-07-11,188410.57,10,0.0,184795.32
BASELINE,2019-07-12,188395.76,10,0.0,184780.52
BASELINE,2019-07-15,189013.99,10,0.0,185398.74
BASELINE,2019-07-16,187892.18,10,0.0,184276.93
BASELINE,2019-07-17,186827.26,10,0.0,183212.01
BASELINE,2019-07-18,185008.45,10,0.0,181393.2
BASELINE,2019-07-19,183197.49,10,0.0,179582.25
BASELINE,2019-07-22,182493.55,10,0.0,177848.03
BASELINE,2019-07-23,183757.53,10,0.0,179112.01
BASELINE,2019-07-24,188184.9,10,0.0,183539.38
BASELINE,2019-07-25,185850.03,10,0.0,181204.51
BASELINE,2019-07-26,187477.4,10,0.0,182831.88
BASELINE,2019-07-29,187848.99,10,0.0,183203.47
BASELINE,2019-07-30,187296.44,10,0.0,182650.92
BASELINE,2019-07-31,183305.61,10,0.0,178660.09
BASELINE,2019-08-01,182043.99,10,0.0,177398.47
BASELINE,2019-08-02,180437.34,10,0.0,175791.82
BASELINE,2019-08-05,175988.5,10,0.0,171342.98
BASELINE,2019-08-06,177772.95,9,0.0,152147.02
BASELINE,2019-08-07,177873.11,10,0.0,169830.94
BASELINE,2019-08-08,182968.84,10,0.0,174926.67
BASELINE,2019-08-09,181374.68,10,0.0,172744.14
BASELINE,2019-08-12,178597.76,10,0.0,169967.21
BASELINE,2019-08-13,180302.06,10,0.0,171671.52
BASELINE,2019-08-14,174041.8,10,0.0,165411.26
BASELINE,2019-08-15,172929.22,9,0.0,146463.25
BASELINE,2019-08-16,176031.85,9,0.0,149565.88
BASELINE,2019-08-19,178056.63,10,0.0,169423.4
BASELINE,2019-08-20,176411.87,10,0.0,167778.65
BASELINE,2019-08-21,177663.06,10,0.0,169029.83
BASELINE,2019-08-22,177789.44,10,0.0,169156.22
BASELINE,2019-08-23,171876.79,10,0.0,163243.56
BASELINE,2019-08-26,174146.3,10,0.0,165513.08
BASELINE,2019-08-27,174459.67,10,0.0,165826.44
BASELINE,2019-08-28,175701.35,10,0.0,167068.12
BASELINE,2019-08-29,178062.08,10,0.0,169428.85
BASELINE,2019-08-30,178131.46,10,0.0,169498.23
BASELINE,2019-09-03,176732.98,10,0.0,168099.75
BASELINE,2019-09-04,179093.07,10,0.0,170459.84
BASELINE,2019-09-05,181822.7,10,0.0,173189.47
BASELINE,2019-09-06,180825.18,10,0.0,172191.95
BASELINE,2019-09-09,182318.92,10,0.0,173685.7
BASELINE,2019-09-10,183379.95,10,0.0,174746.72
BASELINE,2019-09-11,183133.62,10,0.0,176446.08
BASELINE,2019-09-12,184224.86,10,0.0,177537.32
BASELINE,2019-09-13,185203.85,10,0.0,178516.31
BASELINE,2019-09-16,184282.24,9,0.0,159178.39
BASELINE,2019-09-17,184133.31,8,0.0,138047.33
BASELINE,2019-09-18,182833.61,10,0.0,173439.58
BASELINE,2019-09-19,183311.64,10,0.0,173917.61
BASELINE,2019-09-20,182890.08,9,0.0,155270.84
BASELINE,2019-09-23,182791.13,10,0.0,173399.93
BASELINE,2019-09-24,180219.38,9,0.0,154502.14
BASELINE,2019-09-25,180342.72,9,0.0,154625.48
BASELINE,2019-09-26,179715.32,10,0.0,172081.06
BASELINE,2019-09-27,177556.28,10,0.0,169922.02
BASELINE,2019-09-30,179076.35,10,0.0,171442.09
BASELINE,2019-10-01,178805.27,10,0.0,171171.0
BASELINE,2019-10-02,177068.76,10,0.0,169434.5
BASELINE,2019-10-03,178566.0,10,0.0,170931.74
BASELINE,2019-10-04,180508.16,10,0.0,172873.9
BASELINE,2019-10-07,179661.77,10,0.0,172027.51
BASELINE,2019-10-08,177805.28,10,0.0,170171.02
BASELINE,2019-10-09,178848.67,10,0.0,171214.41
BASELINE,2019-10-10,180075.05,10,0.0,172440.79
BASELINE,2019-10-11,181502.43,10,0.0,173868.17
BASELINE,2019-10-14,182592.29,10,0.0,174958.03
BASELINE,2019-10-15,183594.79,10,0.0,175960.53
BASELINE,2019-10-16,182849.46,10,0.0,175215.2
BASELINE,2019-10-17,184143.64,10,0.0,176509.38
BASELINE,2019-10-18,181687.85,10,0.0,174053.59
BASELINE,2019-10-21,182884.46,10,0.0,180969.35
BASELINE,2019-10-22,180893.91,10,0.0,178978.8
BASELINE,2019-10-23,182537.74,10,0.0,180622.63
BASELINE,2019-10-24,183774.45,10,0.0,181859.35
BASELINE,2019-10-25,183891.37,10,0.0,181976.27
BASELINE,2019-10-28,184811.86,10,0.0,183850.24
BASELINE,2019-10-29,184392.49,10,0.0,183430.87
BASELINE,2019-10-30,186113.47,9,0.0,165629.25
