variant,ticker,entry_date,days,last_date,exit_date,exit_reason,trade_ret
SCORE_R,GM,2023-07-25,109,2023-12-26,2023-12-27,rollback,-0.04320169626292103
SCORE_R,ODFL,2023-12-18,9,2023-12-28,2023-12-29,rollback,0.0325635278414389
SCORE_R,MTCH,2023-11-20,29,2023-12-29,2024-01-02,rollback,0.10707692307692307
SCORE_R,WBA,2023-12-07,19,2024-01-03,2024-01-04,rollback,0.1251162790697673
SCORE_R,CVS,2023-11-29,28,2024-01-08,2024-01-09,rollback,0.17180680826301997
SCORE_R,T,2023-12-29,7,2024-01-08,2024-01-09,rollback,0.020444978953698012
SCORE_R,CTLT,2023-08-09,109,2024-01-11,2024-01-12,rollback,0.07145895363674981
SCORE_R,EVRG,2023-12-27,12,2024-01-11,2024-01-12,rollback,0.03407122232916282
SCORE_R,CTSH,2024-01-12,3,2024-01-16,2024-01-17,rollback,0.00571565132535401
SCORE_R,LLY,2024-01-02,12,2024-01-17,2024-01-18,rollback,0.07041574059716371
SCORE_R,PYPL,2024-01-09,10,2024-01-22,2024-01-23,rollback,0.07042136695421397
SCORE_R,ACGL,2024-01-04,15,2024-01-24,2024-01-25,rollback,0.02933607822954265
SCORE_R,DIS,2024-01-17,12,2024-01-31,2024-02-01,rollback,0.04099378881987592
SCORE_R,FFIV,2024-01-18,11,2024-01-31,2024-02-01,rollback,0.028908521583538294
SCORE_R,TPR,2024-01-23,10,2024-02-02,2024-02-05,rollback,0.06840993132593765
SCORE_R,LVS,2024-01-25,19,2024-02-20,2024-02-21,rollback,0.026770126091173463
SCORE_R,EXC,2023-12-07,55,2024-02-26,2024-02-27,rollback,-0.0921052631578948
SCORE_R,CARR,2024-02-05,25,2024-03-08,2024-03-11,rollback,0.022622016387602972
SCORE_R,PXD,2023-11-27,74,2024-03-12,2024-03-13,rollback,0.034820411091883496
SCORE_R,PFE,2024-03-11,3,2024-03-12,2024-03-13,rollback,0.03588429146832661
SCORE_R,APD,2023-11-22,78,2024-03-14,2024-03-15,rollback,-0.12274251108467615
SCORE_R,PARA,2024-02-01,36,2024-03-21,2024-03-22,rollback,-0.2053691275167785
SCORE_R,CVS,2024-03-15,6,2024-03-21,2024-03-22,rollback,0.03677248677248701
SCORE_R,BDX,2024-02-01,38,2024-03-25,2024-03-26,rollback,0.019831578947368422
SCORE_R,TSN,2024-02-27,22,2024-03-26,2024-03-27,rollback,0.07734857564303477
SCORE_R,BMY,2024-03-26,5,2024-04-01,2024-04-02,rollback,0.013552204619202035
SCORE_R,CPB,2024-01-09,59,2024-04-02,2024-04-03,rollback,-0.0011389521640098321
SCORE_R,KDP,2023-12-22,71,2024-04-04,2024-04-05,rollback,-0.05436624056676509
SCORE_R,META,2024-03-13,19,2024-04-08,2024-04-09,rollback,0.054179535315609595
SCORE_R,PCG,2024-02-21,36,2024-04-10,2024-04-11,rollback,0.004778972520908198
SCORE_R,AMZN,2024-03-13,21,2024-04-10,2024-04-11,rollback,0.0616259238203527
SCORE_R,AES,2024-03-22,14,2024-04-10,2024-04-11,rollback,0.1214777708202881
SCORE_R,MDLZ,2024-03-22,29,2024-05-01,2024-05-02,rollback,-0.019374481040687064
SCORE_R,AXON,2024-04-11,20,2024-05-07,2024-05-08,rollback,-0.02141582391433683
SCORE_R,O,2024-03-27,31,2024-05-08,2024-05-09,rollback,0.03773584905660354
SCORE_R,ALB,2024-04-09,23,2024-05-08,2024-05-09,rollback,-0.012864881131507633
SCORE_R,ICE,2024-04-03,29,2024-05-10,2024-05-13,rollback,-0.021335469307507404
SCORE_R,EMR,2024-05-09,7,2024-05-16,2024-05-17,rollback,-0.008829443133141046
SCORE_R,HPE,2024-05-09,8,2024-05-17,2024-05-20,rollback,0.03888566453859532
SCORE_R,PANW,2024-04-11,30,2024-05-21,2024-05-22,rollback,0.10407896133300287
SCORE_R,GEN,2024-01-12,98,2024-05-31,2024-06-03,rollback,0.07546356188012115
SCORE_R,WMT,2024-04-11,45,2024-06-12,2024-06-13,rollback,0.09135802469135856
SCORE_R,HST,2024-05-17,43,2024-07-18,2024-07-19,rollback,-0.05723370429252794
SCORE_R,TGT,2024-06-03,33,2024-07-18,2024-07-19,rollback,-0.004142284173844213
SCORE_R,SWK,2024-05-02,55,2024-07-19,2024-07-22,rollback,0.03567631423508488
SCORE_R,HAL,2024-05-20,43,2024-07-19,2024-07-22,rollback,-0.10668074993398469
SCORE_R,CMCSA,2024-05-13,49,2024-07-22,2024-07-23,rollback,-0.004043467273186718
SCORE_R,CF,2024-04-05,84,2024-08-02,2024-08-05,rollback,-0.1535396155649318
SCORE_R,ORLY,2024-07-22,12,2024-08-05,2024-08-06,rollback,0.04745521804347841
SCORE_R,NEE,2024-07-23,11,2024-08-05,2024-08-06,rollback,0.061024437387822816
SCORE_R,PG,2024-08-05,6,2024-08-09,2024-08-12,rollback,-0.008661048689138529
SCORE_R,BAX,2024-08-07,4,2024-08-09,2024-08-12,rollback,-0.009861407249467158
SCORE_R,PANW,2024-08-12,10,2024-08-22,2024-08-23,rollback,0.0620860676807693
SCORE_R,NFLX,2024-08-12,14,2024-08-28,2024-08-29,rollback,0.09350237717908061
SCORE_R,MPWR,2024-07-19,31,2024-08-29,2024-08-30,rollback,0.11223855384940151
SCORE_R,SBUX,2024-07-22,32,2024-09-03,2024-09-04,rollback,0.19200817056044928
SCORE_R,UAL,2024-07-22,32,2024-09-03,2024-09-04,rollback,-0.07281964436917865
SCORE_R,HBAN,2024-08-23,9,2024-09-04,2024-09-05,rollback,0.0355896720167479
SCORE_R,FIS,2024-06-13,60,2024-09-06,2024-09-09,rollback,0.06588541666666625
SCORE_R,PEP,2024-09-04,4,2024-09-06,2024-09-09,rollback,-0.004777965148960228
SCORE_R,MNST,2024-09-04,14,2024-09-20,2024-09-23,rollback,0.061592700124429633
SCORE_R,T,2024-08-07,34,2024-09-23,2024-09-24,rollback,0.1135416666666671
SCORE_R,CVS,2024-09-05,20,2024-10-01,2024-10-02,rollback,0.058991596638655386
SCORE_R,APA,2024-08-30,28,2024-10-08,2024-10-09,rollback,-0.10415224913494792
SCORE_R,BMY,2024-09-23,13,2024-10-08,2024-10-09,rollback,0.05427764326069462
SCORE_R,PANW,2024-10-09,9,2024-10-18,2024-10-21,rollback,0.055866865654830455
SCORE_R,NFLX,2024-10-09,12,2024-10-23,2024-10-24,rollback,0.04549183176920413
SCORE_R,VLO,2024-10-02,37,2024-11-20,2024-11-21,rollback,0.028521789488924698
SCORE_R,BKR,2024-10-24,24,2024-11-25,2024-11-26,rollback,0.17924528301886777
SCORE_R,DLTR,2024-04-02,168,2024-11-26,2024-11-27,rollback,-0.4849867530173685
SCORE_R,CVS,2024-11-21,5,2024-11-26,2024-11-27,rollback,0.03838028169014085
SCORE_R,HRL,2024-09-09,62,2024-12-03,2024-12-04,rollback,-0.04774332207552956
SCORE_R,CTLT,2024-08-29,76,2024-12-13,2024-12-16,rollback,0.049256198347107816
SCORE_R,META,2024-11-27,15,2024-12-17,2024-12-18,rollback,0.08020664822835677
SCORE_R,PFE,2024-12-18,7,2024-12-26,2024-12-27,rollback,0.009163802978235935
SCORE_R,CNC,2024-12-16,16,2025-01-07,2025-01-08,rollback,0.054709340743124946
SCORE_R,TMO,2024-12-04,25,2025-01-08,2025-01-10,rollback,0.017294150783964124
SCORE_R,NEM,2025-01-10,9,2025-01-22,2025-01-23,rollback,0.04375157153633347
SCORE_R,WBA,2025-01-08,13,2025-01-27,2025-01-28,rollback,0.18631578947368443
SCORE_R,BMY,2024-12-27,21,2025-01-28,2025-01-29,rollback,0.02480485689505607
SCORE_R,PLTR,2025-01-23,6,2025-01-29,2025-01-30,rollback,0.05234087322461867
SCORE_R,RTX,2024-11-27,49,2025-02-07,2025-02-10,rollback,0.058079973562458864
SCORE_R,FCX,2025-02-10,6,2025-02-14,2025-02-18,rollback,0.015432098765432167
SCORE_R,SBUX,2024-10-21,82,2025-02-18,2025-02-19,rollback,0.1597730789066527
SCORE_R,MU,2025-02-18,3,2025-02-19,2025-02-20,rollback,0.013104691382082034
SCORE_R,AAPL,2025-01-29,20,2025-02-25,2025-02-26,rollback,0.04361011447121088
SCORE_R,KVUE,2025-01-28,27,2025-03-05,2025-03-06,rollback,0.07897196261682304
SCORE_R,PARA,2024-11-26,70,2025-03-10,2025-03-11,rollback,0.0765076507650766
SCORE_R,ADM,2024-05-08,211,2025-03-11,2025-03-12,rollback,-0.21632653061224572
SCORE_R,DG,2024-05-22,201,2025-03-11,2025-03-12,rollback,-0.44192185850052834
SCORE_R,NEE,2025-01-30,30,2025-03-12,2025-03-13,rollback,0.01680788998472038
SCORE_R,BSX,2025-03-06,16,2025-03-26,2025-03-27,rollback,-0.01045397347788235
SCORE_R,GM,2025-03-11,13,2025-03-26,2025-03-27,rollback,-0.021041666666666847
SCORE_R,CTRA,2025-03-13,12,2025-03-27,2025-03-28,rollback,0.05421463052358
SCORE_R,CNC,2025-02-26,29,2025-04-04,2025-04-07,rollback,0.01390031255140678
SCORE_R,MDLZ,2025-03-27,15,2025-04-15,2025-04-16,rollback,0.005156950672645655
SCORE_R,KO,2025-03-28,14,2025-04-15,2025-04-16,rollback,0.021889563620957286
SCORE_R,MU,2025-03-13,38,2025-05-05,2025-05-06,rollback,-0.1613793103448271
SCORE_R,MMM,2025-03-13,38,2025-05-05,2025-05-06,rollback,-0.07416403260688664
SCORE_R,DIS,2025-02-20,54,2025-05-06,2025-05-07,rollback,-0.07928802588996742
SCORE_R,PARA,2025-03-27,33,2025-05-12,2025-05-13,rollback,0.005882352941176894
SCORE_R,NFLX,2025-04-16,19,2025-05-12,2025-05-13,rollback,0.14153726389970167
SCORE_R,HOLX,2024-09-09,171,2025-05-13,2025-05-14,rollback,-0.29914215686274503
SCORE_R,NVR,2025-04-07,28,2025-05-14,2025-05-15,rollback,-0.012545750444629244
SCORE_R,DXCM,2025-04-16,22,2025-05-15,2025-05-16,rollback,0.24753050552004652
SCORE_R,SMCI,2025-05-13,6,2025-05-19,2025-05-20,rollback,0.2997678467788736
SCORE_R,HST,2025-02-19,65,2025-05-20,2025-05-21,rollback,-0.11052009456264811
SCORE_R,TYL,2025-05-07,12,2025-05-21,2025-05-22,rollback,0.02039640677599963
SCORE_R,DG,2025-05-16,5,2025-05-21,2025-05-22,rollback,0.09122825969536574
SCORE_R,MTCH,2025-05-23,13,2025-06-10,2025-06-11,rollback,0.09559834938101819
SCORE_R,FAST,2025-05-15,20,2025-06-11,2025-06-12,rollback,0.05538308704830519
SCORE_R,SBUX,2025-05-13,25,2025-06-16,2025-06-17,rollback,0.084895772679632
SCORE_R,TRGP,2025-05-14,24,2025-06-16,2025-06-17,rollback,0.02368966538347661
SCORE_R,PFE,2025-05-21,19,2025-06-16,2025-06-17,rollback,0.034086067319983204
SCORE_R,HSY,2025-05-06,31,2025-06-17,2025-06-18,rollback,0.0160572528265579
SCORE_R,NEM,2025-05-22,21,2025-06-20,2025-06-23,rollback,0.10950570342205324
SCORE_R,CMG,2025-06-17,8,2025-06-26,2025-06-27,rollback,0.03722488038277505
SCORE_R,DOC,2024-09-24,196,2025-07-07,2025-07-08,rollback,-0.20146927871772158
SCORE_R,MRNA,2025-05-20,33,2025-07-07,2025-07-08,rollback,0.12155108128262526
SCORE_R,FSLR,2025-06-12,18,2025-07-08,2025-07-09,rollback,-0.013252148997134783
SCORE_R,F,2025-06-11,22,2025-07-11,2025-07-14,rollback,0.10526315789473695
SCORE_R,NKE,2025-06-27,12,2025-07-14,2025-07-15,rollback,0.0353918899555814
SCORE_R,TMUS,2025-05-07,56,2025-07-25,2025-07-28,rollback,-0.04008547346761138
SCORE_R,KVUE,2025-07-14,12,2025-07-28,2025-07-29,rollback,-0.008857395925597866
SCORE_R,PLTR,2025-07-08,29,2025-08-14,2025-08-15,rollback,0.29508196721311397
SCORE_R,DVN,2025-07-09,36,2025-08-26,2025-08-27,rollback,0.010071942446043147
SCORE_R,CMCSA,2025-07-15,32,2025-08-26,2025-08-27,rollback,-0.056990454800674106
SCORE_R,F,2025-07-28,25,2025-08-28,2025-08-29,rollback,0.022648083623693083
SCORE_R,INTC,2025-06-17,53,2025-08-29,2025-09-02,rollback,0.15753756665050833
SCORE_R,LLY,2025-08-27,8,2025-09-05,2025-09-08,rollback,-0.009837711680416583
SCORE_R,HSY,2025-09-02,13,2025-09-17,2025-09-18,rollback,0.027937819328188063
SCORE_R,WMB,2025-06-23,65,2025-09-22,2025-09-23,rollback,-0.011173184357541444
SCORE_R,WDAY,2025-09-18,5,2025-09-23,2025-09-24,rollback,0.011906765398855379
SCORE_R,CF,2025-07-08,58,2025-09-25,2025-09-26,rollback,-0.06669436941616402
SCORE_R,CRWD,2025-08-29,20,2025-09-25,2025-09-26,rollback,0.06122034270156451
SCORE_R,KLAC,2025-09-08,23,2025-10-07,2025-10-08,rollback,0.1686923076923066
SCORE_R,F,2025-09-24,11,2025-10-07,2025-10-08,rollback,0.021312872975277397
SCORE_R,KO,2025-10-08,10,2025-10-20,2025-10-21,rollback,0.05850146253656319
SCORE_R,JNJ,2025-09-26,19,2025-10-21,2025-10-22,rollback,0.07502799552071693
SCORE_R,PLTR,2025-10-21,12,2025-11-04,2025-11-05,rollback,0.03811930132923225
SCORE_R,APO,2025-11-05,3,2025-11-06,2025-11-07,rollback,-0.027475454753025264
SCORE_R,BA,2025-08-27,70,2025-12-03,2025-12-04,rollback,-0.13812882392930015
SCORE_R,BKNG,2025-09-26,49,2025-12-03,2025-12-04,rollback,-0.09204169617008318
SCORE_R,APA,2025-11-07,20,2025-12-04,2025-12-05,rollback,0.12789230122002504
SCORE_R,SCHW,2025-08-15,85,2025-12-12,2025-12-15,rollback,-0.004323211528563298
SCORE_R,HPE,2025-12-04,8,2025-12-12,2025-12-15,rollback,0.07575078440161387
SCORE_R,LULU,2025-10-22,46,2025-12-24,2025-12-26,rollback,0.15734362083218656
SCORE_R,GE,2025-12-15,11,2025-12-29,2025-12-30,rollback,0.039799999999999836
SCORE_R,SMCI,2025-06-17,138,2025-12-31,2026-01-02,index_drop,-0.30712303422756715
SCORE_R,FTNT,2025-06-18,137,2025-12-31,2026-01-02,index_drop,-0.2255096605491259
SCORE_R,NOW,2025-07-29,110,2025-12-31,2026-01-02,index_drop,-0.22806168245035408
SCORE_R,SBUX,2025-09-23,71,2025-12-31,2026-01-02,index_drop,-0.01092190252495584
SCORE_R,MO,2025-10-08,60,2025-12-31,2026-01-02,index_drop,-0.13436420957814177
SCORE_R,CRWD,2025-12-04,20,2025-12-31,2026-01-02,index_drop,-0.09526445381840365
SCORE_R,VZ,2025-12-05,19,2025-12-31,2026-01-02,index_drop,-0.011875908870576546
SCORE_R,LIN,2025-12-15,13,2025-12-31,2026-01-02,index_drop,0.02121339162723812
SCORE_R,CVS,2025-12-26,5,2025-12-31,2026-01-02,index_drop,0.003290306251582109
SCORE_R,VICI,2025-12-30,3,2025-12-31,2026-01-02,index_drop,-0.0024796315975913474
SCORE_S,TGT,2016-01-05,3,2016-01-06,2016-01-07,rollback,-0.002169785733658669
SCORE_S,EQIX,2016-01-06,3,2016-01-07,2016-01-08,rollback,0.016553197169937306
SCORE_S,EQT,2016-01-08,3,2016-01-11,2016-01-12,rollback,0.010162494231859664
SCORE_S,AAP,2016-01-05,21,2016-02-02,2016-02-03,rollback,-0.005054151624548586
SCORE_S,GPS,2016-01-06,20,2016-02-02,2016-02-03,rollback,-0.055191045928213
SCORE_S,CLX,2016-01-12,16,2016-02-02,2016-02-03,rollback,0.013190758663752966
SCORE_S,DLTR,2016-01-05,22,2016-02-03,2016-02-04,rollback,0.0008830579033687336
SCORE_S,CAT,2016-02-04,6,2016-02-10,2016-02-11,rollback,-0.04229559748427658
SCORE_S,DOW,2016-02-03,8,2016-02-11,2016-02-12,rollback,-0.009840367373715186
SCORE_S,NEM,2016-01-07,34,2016-02-24,2016-02-25,rollback,0.34627659574468006
SCORE_S,RAI,2016-02-12,11,2016-02-26,2016-02-29,rollback,0.034866927996699326
SCORE_S,HAR,2016-01-06,38,2016-02-29,2016-03-01,rollback,-0.17305446438050753
SCORE_S,AON,2016-02-04,18,2016-02-29,2016-03-01,rollback,0.09765580331618118
SCORE_S,BCR,2016-02-11,13,2016-02-29,2016-03-01,rollback,0.04288025889967595
SCORE_S,AIZ,2016-03-02,5,2016-03-07,2016-03-08,rollback,-0.004385363848156798
SCORE_S,COL,2016-01-06,44,2016-03-08,2016-03-09,rollback,-0.03475324109380118
SCORE_S,SIG,2016-03-01,7,2016-03-08,2016-03-09,rollback,-0.005155105363118362
SCORE_S,ANDV,2016-01-05,50,2016-03-15,2016-03-16,rollback,-0.18730129044323884
SCORE_S,PRGO,2016-03-10,5,2016-03-15,2016-03-16,rollback,0.016495157384987635
SCORE_S,SO,2016-03-09,11,2016-03-22,2016-03-23,rollback,0.023809523809523503
SCORE_S,CERN,2016-02-04,35,2016-03-23,2016-03-24,rollback,-0.08218219968525997
SCORE_S,AMT,2016-02-25,21,2016-03-23,2016-03-24,rollback,0.11347597177103164
SCORE_S,APA,2016-02-29,19,2016-03-23,2016-03-24,rollback,0.19042795644466914
SCORE_S,AIV,2016-03-02,18,2016-03-24,2016-03-28,rollback,0.07347439053524862
SCORE_S,AMGN,2016-03-08,21,2016-04-05,2016-04-06,rollback,0.05003744298454649
SCORE_S,ILMN,2016-03-28,8,2016-04-05,2016-04-06,rollback,0.04681612058504192
SCORE_S,NOC,2016-03-16,18,2016-04-08,2016-04-11,rollback,0.05311220741051814
SCORE_S,CELG,2016-03-23,14,2016-04-11,2016-04-12,rollback,0.0061343719571564925
SCORE_S,NEM,2016-04-06,7,2016-04-13,2016-04-14,rollback,0.09333333333333327
SCORE_S,MRO,2016-04-07,14,2016-04-25,2016-04-26,rollback,0.2950367647058818
SCORE_S,EW,2016-03-28,23,2016-04-26,2016-04-27,rollback,0.28099784437560804
SCORE_S,ICE,2016-01-06,79,2016-04-27,2016-04-28,rollback,-0.05317647058823549
SCORE_S,APC,2016-04-11,15,2016-04-28,2016-04-29,rollback,0.10375230674595004
SCORE_S,URI,2016-04-14,12,2016-04-28,2016-04-29,rollback,0.07125662012518053
SCORE_S,HBI,2016-01-06,81,2016-04-29,2016-05-02,rollback,-0.013229308005427431
SCORE_S,CHK,2016-04-12,15,2016-04-29,2016-05-02,rollback,0.41115702479338867
SCORE_S,CLX,2016-03-17,44,2016-05-17,2016-05-18,rollback,0.01792593757370775
SCORE_S,ARG,2016-03-24,41,2016-05-20,2016-05-20,delisted,0.008963862224731
SCORE_S,SRE,2016-05-02,27,2016-06-07,2016-06-08,rollback,0.05102928385039185
SCORE_S,MU,2016-04-27,32,2016-06-09,2016-06-10,rollback,0.08641975308641969
SCORE_S,URI,2016-05-18,18,2016-06-10,2016-06-13,rollback,0.1174254317111465
SCORE_S,HUM,2016-04-26,35,2016-06-13,2016-06-14,rollback,0.04866704480998307
SCORE_S,K,2016-05-02,31,2016-06-13,2016-06-14,rollback,-0.005584415584415026
SCORE_S,CVC,2016-03-29,59,2016-06-20,2016-06-20,delisted,0.055387409200968296
SCORE_S,ROST,2016-06-15,15,2016-07-05,2016-07-06,rollback,0.045075125208680955
SCORE_S,GE,2016-06-15,15,2016-07-05,2016-07-06,rollback,0.02591958714026177
SCORE_S,ATVI,2016-06-15,17,2016-07-07,2016-07-08,rollback,0.056682267290692145
SCORE_S,AGN,2016-07-06,18,2016-07-28,2016-07-29,rollback,0.09111471491976797
SCORE_S,NVDA,2016-07-06,21,2016-08-02,2016-08-03,rollback,0.19038706933219873
SCORE_S,MRO,2016-06-21,45,2016-08-22,2016-08-23,rollback,0.0671641791044777
SCORE_S,AABA,2016-06-10,53,2016-08-23,2016-08-24,rollback,0.1495807411414647
SCORE_S,AES,2016-08-23,14,2016-09-09,2016-09-12,rollback,-0.005668016194331771
SCORE_S,APA,2016-06-08,69,2016-09-13,2016-09-14,rollback,-0.032033898305084074
SCORE_S,PPL,2016-04-29,106,2016-09-27,2016-09-28,rollback,-0.05122016626441328
SCORE_S,LNT,2016-07-29,44,2016-09-28,2016-09-29,rollback,-0.01877346683354253
SCORE_S,DO,2016-05-23,93,2016-09-30,2016-10-03,index_drop,-0.2632678646050981
SCORE_S,MUR,2016-09-29,5,2016-10-04,2016-10-05,rollback,0.05778546712802779
SCORE_S,VRSN,2016-04-28,127,2016-10-25,2016-10-26,rollback,-0.1097164630729568
SCORE_S,ALXN,2016-09-15,34,2016-10-31,2016-11-01,rollback,0.02819119615717769
SCORE_S,IBM,2016-11-01,11,2016-11-14,2016-11-15,rollback,0.03205257939549999
SCORE_S,SHW,2016-08-03,76,2016-11-16,2016-11-17,rollback,-0.1302365964836122
SCORE_S,FCX,2016-10-26,18,2016-11-17,2016-11-18,rollback,0.31961722488038324
SCORE_S,STT,2016-10-05,36,2016-11-22,2016-11-23,rollback,0.08807569222206713
SCORE_S,MUR,2016-11-15,7,2016-11-22,2016-11-23,rollback,0.05747922437673103
SCORE_S,NAVI,2016-09-28,45,2016-11-29,2016-11-30,rollback,0.189393939393939
SCORE_S,FTR,2016-11-23,7,2016-12-01,2016-12-02,rollback,-0.005633802816901401
SCORE_S,RRC,2016-08-24,74,2016-12-06,2016-12-07,rollback,-0.0536978276787895
SCORE_S,ADSK,2016-12-07,5,2016-12-12,2016-12-13,rollback,0.035798583792289174
SCORE_S,PKI,2016-11-17,20,2016-12-14,2016-12-15,rollback,0.03692188107267835
SCORE_S,ADM,2016-12-02,10,2016-12-14,2016-12-15,rollback,0.021837010355695297
SCORE_S,VIAB,2016-07-08,133,2017-01-13,2017-01-17,rollback,-0.11544640807895412
SCORE_S,ALXN,2016-11-30,32,2017-01-13,2017-01-17,rollback,0.08466071997451374
SCORE_S,ILMN,2016-12-16,27,2017-01-25,2017-01-26,rollback,0.22689586978017773
SCORE_S,SWKS,2016-10-03,90,2017-02-08,2017-02-09,rollback,0.21528511087645286
SCORE_S,RF,2017-01-17,25,2017-02-17,2017-02-21,rollback,0.06788421778084053
SCORE_S,PRGO,2016-09-13,113,2017-02-22,2017-02-23,rollback,-0.11983601387574871
SCORE_S,SRCL,2016-12-13,51,2017-02-24,2017-02-27,rollback,0.10499070878683403
SCORE_S,PBI,2017-02-27,3,2017-02-28,2017-03-01,index_drop,-0.015703069236259748
SCORE_S,SO,2017-02-23,6,2017-03-01,2017-03-02,rollback,0.015918367346938522
SCORE_S,WLTW,2016-11-18,73,2017-03-06,2017-03-07,rollback,0.0261238881320629
SCORE_S,MNST,2016-11-23,75,2017-03-13,2017-03-14,rollback,0.028431808085295662
SCORE_S,COG,2017-03-07,19,2017-03-30,2017-03-31,rollback,0.015138408304498308
SCORE_S,CHK,2017-01-26,50,2017-04-05,2017-04-06,rollback,-0.1402777777777775
SCORE_S,WYNN,2017-03-02,26,2017-04-05,2017-04-06,rollback,0.13158663679750648
SCORE_S,NAVI,2017-01-17,69,2017-04-24,2017-04-25,rollback,-0.04221954161640484
SCORE_S,MDLZ,2017-04-06,15,2017-04-26,2017-04-27,rollback,0.02776513427400973
SCORE_S,PPG,2017-03-14,35,2017-05-01,2017-05-02,rollback,0.0704596467258709
SCORE_S,UAA,2017-04-27,4,2017-05-01,2017-05-02,rollback,0.030405405405405483
SCORE_S,ALXN,2017-04-25,10,2017-05-05,2017-05-08,rollback,0.07582069655057522
SCORE_S,AMD,2017-05-02,29,2017-06-09,2017-06-12,rollback,0.0017050298380225648
SCORE_S,JWN,2017-02-21,85,2017-06-20,2017-06-21,rollback,-0.004119687771031555
SCORE_S,SCHW,2017-05-02,37,2017-06-21,2017-06-22,rollback,0.04599145513948155
SCORE_S,CF,2017-05-08,42,2017-07-05,2017-07-06,rollback,-0.005215577190542775
SCORE_S,HPE,2017-07-06,14,2017-07-24,2017-07-25,rollback,0.058753709198813064
SCORE_S,MUR,2017-03-02,102,2017-07-25,2017-07-26,index_drop,-0.09573361082206111
SCORE_S,IDXX,2017-06-21,25,2017-07-25,2017-07-26,rollback,-0.0005421033610406578
SCORE_S,TWX,2017-07-25,6,2017-07-31,2017-08-01,rollback,0.022926634768740017
SCORE_S,SRCL,2017-04-06,85,2017-08-04,2017-08-07,rollback,-0.04805242082271621
SCORE_S,ILMN,2017-06-22,37,2017-08-11,2017-08-14,rollback,0.09513112820800784
SCORE_S,ISRG,2017-08-14,11,2017-08-25,2017-08-28,rollback,0.032576014960247646
SCORE_S,BMY,2017-08-01,25,2017-09-01,2017-09-05,rollback,0.041819772528433496
SCORE_S,RMD,2017-07-26,30,2017-09-05,2017-09-06,rollback,-0.011332904056664539
SCORE_S,HES,2017-09-06,9,2017-09-15,2017-09-18,rollback,0.04116042648152707
SCORE_S,KSS,2017-02-09,157,2017-09-21,2017-09-22,rollback,0.10434569113675463
SCORE_S,HOG,2017-08-28,23,2017-09-27,2017-09-28,rollback,0.027428810720268038
SCORE_S,AKAM,2016-12-15,203,2017-10-04,2017-10-05,rollback,-0.242628349049544
SCORE_S,BF.B,2017-07-26,61,2017-10-18,2017-10-19,rollback,0.13361893104855072
SCORE_S,STX,2017-03-31,148,2017-10-27,2017-10-30,rollback,-0.21248934356351068
SCORE_S,TDG,2017-09-22,32,2017-11-03,2017-11-06,rollback,0.06913402530494683
SCORE_S,APA,2017-11-06,6,2017-11-10,2017-11-13,rollback,0.020408163265306145
SCORE_S,NFX,2017-10-30,12,2017-11-13,2017-11-14,rollback,0.056528925619835135
SCORE_S,PDCO,2017-10-19,31,2017-11-30,2017-12-01,rollback,-0.04749409603778543
SCORE_S,UAL,2017-09-28,49,2017-12-05,2017-12-06,rollback,0.02203222624136769
SCORE_S,HRB,2017-11-14,19,2017-12-08,2017-12-11,rollback,0.05693261037955066
SCORE_S,JWN,2017-09-05,71,2017-12-12,2017-12-13,rollback,-0.010351520379556334
SCORE_S,M,2017-11-13,24,2017-12-14,2017-12-15,rollback,0.2456228114057024
SCORE_S,HES,2017-12-01,21,2017-12-29,2018-01-02,rollback,0.037189189189188454
SCORE_S,ALXN,2017-12-11,18,2018-01-04,2018-01-05,rollback,0.08645330995177569
SCORE_S,NAVI,2017-12-18,15,2018-01-08,2018-01-09,rollback,0.022488755622188883
SCORE_S,AMD,2017-09-18,80,2018-01-09,2018-01-10,rollback,-0.08927173061863769
SCORE_S,COP,2017-12-06,35,2018-01-25,2018-01-26,rollback,0.16898374779714143
SCORE_S,HLT,2017-08-07,124,2018-01-31,2018-02-01,rollback,0.3471739816861372
SCORE_S,KO,2018-01-02,23,2018-02-01,2018-02-02,rollback,0.03136571553038614
SCORE_S,VAR,2018-01-09,20,2018-02-05,2018-02-06,rollback,0.05505326291289925
SCORE_S,AJG,2018-01-10,31,2018-02-22,2018-02-23,rollback,0.0759930915371334
SCORE_S,CME,2018-02-07,12,2018-02-22,2018-02-23,rollback,0.015945043171361695
SCORE_S,ETR,2018-02-01,18,2018-02-26,2018-02-27,rollback,-0.0187332738626228
SCORE_S,AXP,2018-02-02,19,2018-02-28,2018-03-01,rollback,-0.0171807495227565
SCORE_S,ALGN,2018-02-23,5,2018-02-28,2018-03-01,rollback,-0.02668040764914681
SCORE_S,DISCK,2018-02-27,3,2018-02-28,2018-03-01,rollback,-0.030827702702702853
SCORE_S,BBY,2018-03-01,3,2018-03-02,2018-03-05,rollback,-0.021356615177971938
SCORE_S,SEE,2018-01-26,29,2018-03-07,2018-03-08,rollback,-0.10878405856039053
SCORE_S,PCG,2018-03-01,6,2018-03-07,2018-03-08,rollback,0.0012168410805544205
SCORE_S,EVHC,2017-06-12,188,2018-03-08,2018-03-09,rollback,-0.23501156377868693
SCORE_S,IVZ,2018-01-05,47,2018-03-13,2018-03-14,rollback,-0.07461476074614792
SCORE_S,BWA,2018-03-14,18,2018-04-06,2018-04-09,rollback,0.002912055911473699
