run,ticker,entry_date,entry_px,shares,last_date,exit_date,exit_px,reason
RANKVOL_BENCH_N10,ATVI,2019-04-24,46.45,375.1085,2019-09-16,2019-09-17,55.5,rollback
RANKVOL_BENCH_N10,VZ,2019-06-20,57.9,313.4658,2019-09-16,2019-09-17,59.32,rollback
RANKVOL_BENCH_N10,C,2019-06-05,65.45,259.9334,2019-09-19,2019-09-20,70.15,rollback
RANKVOL_BENCH_N10,FCX,2019-07-22,11.56,1584.3065,2019-09-23,2019-09-24,10.31,rollback
RANKVOL_BENCH_N10,NFLX,2019-04-23,37.545,460.383,2019-10-18,2019-10-21,27.289,rollback
RANKVOL_BENCH_N10,ALXN,2019-09-11,109.87,166.8949,2019-10-25,2019-10-28,105.0,rollback
RANKVOL_BENCH_N10,AMD,2019-06-28,31.08,593.1482,2019-10-29,2019-10-30,32.93,rollback
RANKVOL_BENCH_N10,MSFT,2019-08-09,138.61,131.3206,2019-10-31,2019-11-01,144.26,rollback
RANKVOL_BENCH_N10,FTNT,2019-09-17,15.98,1151.5819,2019-10-31,2019-11-01,17.732,rollback
RANKVOL_BENCH_N10,MRK,2019-09-23,84.91,214.5675,2019-11-01,2019-11-04,85.59,rollback
RANKVOL_BENCH_N10,XOM,2019-11-04,70.07,267.7108,2019-11-06,2019-11-07,72.03,rollback
RANKVOL_BENCH_N10,MRO,2019-11-04,12.32,1522.5289,2019-11-06,2019-11-07,12.61,rollback
RANKVOL_BENCH_N10,JNJ,2019-07-09,141.46,131.324,2019-11-18,2019-11-19,135.0,rollback
RANKVOL_BENCH_N10,HPQ,2019-10-28,17.46,1057.2427,2019-11-20,2019-11-21,19.81,rollback
RANKVOL_BENCH_N10,CMG,2019-09-18,16.5,1111.3494,2019-12-04,2019-12-05,16.18,rollback
RANKVOL_BENCH_N10,KO,2019-10-21,54.45,335.4846,2019-12-05,2019-12-06,54.31,rollback
RANKVOL_BENCH_N10,NEM,2019-09-18,39.53,463.859,2019-12-06,2019-12-09,40.12,rollback
RANKVOL_BENCH_N10,SLB,2019-11-21,36.42,517.3927,2019-12-13,2019-12-16,39.11,rollback
RANKVOL_BENCH_N10,F,2019-11-04,8.93,2100.7201,2019-12-17,2019-12-18,9.39,rollback
RANKVOL_BENCH_N10,ATVI,2019-10-31,55.93,332.6199,2019-12-24,2019-12-26,58.81,rollback
RANKVOL_BENCH_N10,HAL,2019-12-05,21.6,876.1245,2019-12-26,2019-12-27,24.55,rollback
RANKVOL_BENCH_N10,NVDA,2019-11-19,5.2758,3592.4854,2019-12-27,2019-12-30,5.8998,rollback
RANKVOL_BENCH_N10,NFLX,2019-12-18,31.626,630.9438,2019-12-27,2019-12-30,32.908,rollback
RANKVOL_BENCH_N10,AMZN,2019-12-17,88.9005,223.6268,2019-12-31,2020-01-02,93.75,rollback
RANKVOL_BENCH_N10,GIS,2020-01-02,53.63,375.392,2020-01-22,2020-01-23,53.83,rollback
RANKVOL_BENCH_N10,TSCO,2019-12-06,19.51,973.1726,2020-02-07,2020-02-10,19.234,rollback
RANKVOL_BENCH_N10,MPC,2019-11-08,65.87,283.0055,2020-02-14,2020-02-18,57.18,rollback
RANKVOL_BENCH_N10,PEP,2019-12-30,136.7,147.269,2020-02-18,2020-02-19,145.62,rollback
RANKVOL_BENCH_N10,WMT,2019-11-07,40.0,473.6463,2020-02-19,2020-02-20,39.07,rollback
RANKVOL_BENCH_N10,AMD,2020-02-10,49.47,398.698,2020-02-21,2020-02-24,48.175,rollback
RANKVOL_BENCH_N10,NFLX,2020-03-03,38.103,472.1624,2020-04-01,2020-04-02,36.408,rollback
RANKVOL_BENCH_N10,PM,2019-09-26,74.91,241.2754,2020-04-07,2020-04-08,75.17,rollback
RANKVOL_BENCH_N10,CVS,2019-12-26,74.7,270.5542,2020-04-13,2020-04-14,59.88,rollback
RANKVOL_BENCH_N10,HBI,2020-01-02,14.77,1363.1198,2020-04-13,2020-04-14,9.49,rollback
RANKVOL_BENCH_N10,F,2020-04-09,5.51,2666.4437,2020-04-13,2020-04-14,5.27,rollback
RANKVOL_BENCH_N10,USB,2019-12-27,60.36,335.6816,2020-04-14,2020-04-15,35.13,rollback
RANKVOL_BENCH_N10,BAC,2019-12-09,33.5,569.5749,2020-04-15,2020-04-16,22.15,rollback
RANKVOL_BENCH_N10,T,2020-01-23,38.96,506.9055,2020-04-21,2020-04-22,30.9,rollback
RANKVOL_BENCH_N10,AAPL,2020-02-20,80.6575,249.5786,2020-04-21,2020-04-22,68.4025,rollback
RANKVOL_BENCH_N10,GILD,2020-04-17,85.17,168.6111,2020-04-28,2020-04-29,83.97,rollback
RANKVOL_BENCH_N10,TWTR,2020-04-23,28.43,492.1585,2020-04-28,2020-04-29,30.06,rollback
RANKVOL_BENCH_N10,CCL,2020-04-15,11.88,1207.8086,2020-04-30,2020-05-01,14.9,rollback
RANKVOL_BENCH_N10,PFE,2020-04-03,32.63,407.9317,2020-05-01,2020-05-04,37.6,rollback
RANKVOL_BENCH_N10,HBAN,2020-04-23,7.87,1777.7213,2020-05-01,2020-05-04,8.34,rollback
RANKVOL_BENCH_N10,SYF,2020-04-23,16.06,871.1063,2020-05-01,2020-05-04,17.95,rollback
RANKVOL_BENCH_N10,BEN,2020-02-19,26.16,773.94,2020-05-05,2020-05-06,18.12,rollback
RANKVOL_BENCH_N10,AMAT,2020-05-08,52.41,292.7874,2020-05-21,2020-05-22,55.02,rollback
RANKVOL_BENCH_N10,FTNT,2020-04-30,21.6,746.4385,2020-05-26,2020-05-27,27.45,rollback
RANKVOL_BENCH_N10,AAL,2020-04-15,12.52,1146.0103,2020-05-28,2020-05-29,10.48,rollback
RANKVOL_BENCH_N10,BAC,2020-05-11,23.11,671.8397,2020-05-28,2020-05-29,24.42,rollback
RANKVOL_BENCH_N10,C,2020-05-11,45.21,343.39,2020-05-28,2020-05-29,48.02,rollback
RANKVOL_BENCH_N10,F,2020-05-11,5.18,2997.4886,2020-05-29,2020-06-01,5.73,rollback
RANKVOL_BENCH_N10,GPS,2020-05-22,8.21,1939.4218,2020-05-29,2020-06-01,9.38,rollback
RANKVOL_BENCH_N10,VZ,2020-05-29,55.33,292.0222,2020-06-01,2020-06-02,55.82,rollback
RANKVOL_BENCH_N10,HPQ,2020-04-29,15.9,997.8072,2020-06-09,2020-06-10,17.36,rollback
RANKVOL_BENCH_N10,MRK,2020-05-29,79.46,203.3323,2020-06-09,2020-06-10,82.44,rollback
RANKVOL_BENCH_N10,OXY,2020-02-20,42.7,471.414,2020-06-10,2020-06-11,17.84,rollback
RANKVOL_BENCH_N10,SLB,2020-04-23,15.85,882.736,2020-06-10,2020-06-11,19.12,rollback
RANKVOL_BENCH_N10,WFC,2020-05-27,27.8,615.8009,2020-06-10,2020-06-11,27.2,rollback
RANKVOL_BENCH_N10,UA,2020-06-02,8.39,1923.5523,2020-06-10,2020-06-11,8.62,rollback
RANKVOL_BENCH_N10,LRCX,2020-05-11,26.247,591.5129,2020-06-11,2020-06-12,29.2803,rollback
RANKVOL_BENCH_N10,COTY,2020-06-02,4.5,3586.5357,2020-06-11,2020-06-12,4.95,rollback
RANKVOL_BENCH_N10,CRM,2020-06-11,176.64,94.9201,2020-06-23,2020-06-24,187.51,rollback
RANKVOL_BENCH_N10,NFLX,2020-06-10,43.6,420.7267,2020-06-24,2020-06-25,45.886,rollback
RANKVOL_BENCH_N10,ORCL,2020-06-19,54.21,312.6535,2020-07-13,2020-07-14,56.67,rollback
RANKVOL_BENCH_N10,GOOGL,2020-06-26,71.6315,226.5586,2020-07-13,2020-07-14,74.6395,rollback
RANKVOL_BENCH_N10,PFE,2020-05-29,38.27,422.221,2020-07-14,2020-07-15,35.99,rollback
RANKVOL_BENCH_N10,F,2020-07-15,6.54,2574.1845,2020-07-17,2020-07-20,6.8,rollback
RANKVOL_BENCH_N10,KO,2020-07-15,46.3,363.5923,2020-07-23,2020-07-24,48.4,rollback
RANKVOL_BENCH_N10,AMD,2020-06-10,57.2,320.7098,2020-08-17,2020-08-18,82.8,rollback
RANKVOL_BENCH_N10,V,2020-07-20,194.74,87.2666,2020-08-31,2020-09-01,212.21,rollback
RANKVOL_BENCH_N10,CMG,2020-06-19,20.8,814.7719,2020-09-03,2020-09-04,26.6578,rollback
RANKVOL_BENCH_N10,GOOG,2020-08-18,76.309,242.9532,2020-09-03,2020-09-04,81.213,rollback
RANKVOL_BENCH_N10,KSS,2020-09-04,22.05,834.6068,2020-09-18,2020-09-21,22.53,index_drop
RANKVOL_BENCH_N10,TWTR,2020-09-21,39.43,442.8311,2020-09-24,2020-09-25,43.21,rollback
RANKVOL_BENCH_N10,LRCX,2020-09-25,32.472,519.0972,2020-10-16,2020-10-19,36.75,rollback
RANKVOL_BENCH_N10,CSX,2020-07-15,23.5,716.3185,2020-11-06,2020-11-09,30.1167,rollback
RANKVOL_BENCH_N10,MS,2020-06-26,48.3,335.9818,2020-11-10,2020-11-11,55.94,rollback
RANKVOL_BENCH_N10,XOM,2020-07-28,43.91,399.076,2020-11-10,2020-11-11,37.09,rollback
RANKVOL_BENCH_N10,BAC,2020-09-08,26.14,689.9975,2020-11-12,2020-11-13,26.88,rollback
RANKVOL_BENCH_N10,MYL,2020-11-11,15.71,1219.3002,2020-11-16,2020-11-16,15.855,delisted
RANKVOL_BENCH_N10,KMI,2020-11-11,13.07,1465.659,2020-11-18,2020-11-19,13.7,rollback
RANKVOL_BENCH_N10,MRO,2020-06-19,6.7,2529.8203,2020-11-25,2020-11-27,6.46,rollback
RANKVOL_BENCH_N10,DVN,2020-06-19,13.42,1262.7726,2020-11-25,2020-11-27,14.98,rollback
RANKVOL_BENCH_N10,AAL,2020-11-16,12.87,1504.5822,2020-11-27,2020-11-30,14.92,rollback
RANKVOL_BENCH_N10,ABBV,2020-09-01,95.52,193.4749,2020-12-01,2020-12-02,104.0,rollback
RANKVOL_BENCH_N10,NFLX,2020-11-30,49.008,425.0558,2020-12-08,2020-12-09,51.053,rollback
RANKVOL_BENCH_N10,ATVI,2020-10-19,82.28,211.6229,2021-01-04,2021-01-05,90.32,rollback
RANKVOL_BENCH_N10,NEE,2020-11-27,76.05,274.2269,2021-01-11,2021-01-12,79.65,rollback
RANKVOL_BENCH_N10,GILD,2020-06-01,75.47,212.8078,2021-01-13,2021-01-14,61.64,rollback
RANKVOL_BENCH_N10,EBAY,2020-11-20,49.8,395.9481,2021-01-13,2021-01-14,55.83,rollback
RANKVOL_BENCH_N10,GOOGL,2021-01-14,87.4435,251.943,2021-01-27,2021-01-28,91.55,rollback
RANKVOL_BENCH_N10,AAPL,2021-01-14,130.8,168.4395,2021-01-28,2021-01-29,135.83,rollback
RANKVOL_BENCH_N10,KR,2020-11-09,31.98,581.6038,2021-01-29,2021-02-01,34.51,rollback
RANKVOL_BENCH_N10,MSFT,2020-12-02,214.88,96.9311,2021-01-29,2021-02-01,235.06,rollback
RANKVOL_BENCH_N10,NOW,2020-11-18,102.25,192.753,2021-02-09,2021-02-10,117.152,rollback
RANKVOL_BENCH_N10,CSCO,2021-02-02,45.52,480.3585,2021-02-09,2021-02-10,46.15,rollback
RANKVOL_BENCH_N10,NVDA,2021-02-03,13.636,1608.8794,2021-02-09,2021-02-10,14.4633,rollback
RANKVOL_BENCH_N10,CMCSA,2021-01-29,50.31,435.9069,2021-02-12,2021-02-16,53.0,rollback
RANKVOL_BENCH_N10,HPE,2021-01-12,12.04,1814.1094,2021-02-17,2021-02-18,13.91,rollback
RANKVOL_BENCH_N10,LRCX,2021-02-12,57.018,396.5914,2021-02-22,2021-02-23,55.655,rollback
RANKVOL_BENCH_N10,AAL,2021-01-28,20.33,1098.2209,2021-02-25,2021-02-26,20.61,rollback
RANKVOL_BENCH_N10,SCHW,2021-02-16,58.93,390.4859,2021-02-25,2021-02-26,62.91,rollback
RANKVOL_BENCH_N10,VZ,2021-02-18,56.94,401.7723,2021-02-25,2021-02-26,56.47,rollback
RANKVOL_BENCH_N10,ORCL,2021-02-23,64.42,359.985,2021-03-04,2021-03-05,67.3101,rollback
RANKVOL_BENCH_N10,AVGO,2021-03-02,49.037,473.2901,2021-03-29,2021-03-30,46.388,rollback
RANKVOL_BENCH_N10,WMT,2021-01-05,48.8667,437.075,2021-03-30,2021-03-31,45.1833,rollback
RANKVOL_BENCH_N10,ORLY,2021-02-11,30.3853,751.5347,2021-04-05,2021-04-06,33.8347,rollback
RANKVOL_BENCH_N10,CPRT,2020-12-14,29.375,720.6409,2021-04-06,2021-04-07,28.1525,rollback
RANKVOL_BENCH_N10,NFLX,2021-03-02,55.334,419.4508,2021-04-12,2021-04-13,55.7,rollback
RANKVOL_BENCH_N10,CMG,2021-03-02,29.8682,776.9992,2021-04-13,2021-04-14,30.719,rollback
RANKVOL_BENCH_N10,TWTR,2021-04-07,66.64,357.213,2021-04-14,2021-04-15,70.55,rollback
RANKVOL_BENCH_N10,AMZN,2020-11-27,160.563,129.8929,2021-04-19,2021-04-20,168.68,rollback
RANKVOL_BENCH_N10,WFC,2021-03-31,39.27,593.185,2021-04-20,2021-04-21,42.24,rollback
RANKVOL_BENCH_N10,T,2021-03-05,29.01,778.3042,2021-04-26,2021-04-27,30.84,rollback
RANKVOL_BENCH_N10,MOS,2021-04-14,32.44,735.0426,2021-04-30,2021-05-03,35.3,rollback
RANKVOL_BENCH_N10,MDLZ,2021-04-21,59.37,393.632,2021-05-04,2021-05-05,60.94,rollback
RANKVOL_BENCH_N10,JNJ,2021-04-20,161.0,142.3639,2021-05-05,2021-05-06,166.79,rollback
RANKVOL_BENCH_N10,VZ,2021-05-03,58.23,419.5863,2021-05-07,2021-05-10,59.08,rollback
RANKVOL_BENCH_N10,NKE,2021-04-13,135.6,176.9718,2021-05-10,2021-05-11,138.38,rollback
RANKVOL_BENCH_N10,HAL,2020-06-19,13.78,1229.9058,2021-05-11,2021-05-12,22.63,rollback
RANKVOL_BENCH_N10,ABBV,2021-03-30,106.86,216.8655,2021-05-11,2021-05-12,114.85,rollback
RANKVOL_BENCH_N10,MS,2021-04-15,81.35,296.7922,2021-05-11,2021-05-12,85.4,rollback
RANKVOL_BENCH_N10,KMI,2021-02-16,15.07,1527.0395,2021-05-13,2021-05-14,18.23,rollback
RANKVOL_BENCH_N10,MRK,2021-05-06,77.44,319.5075,2021-05-18,2021-05-19,78.925,rollback
RANKVOL_BENCH_N10,BMY,2021-05-14,65.2,382.4199,2021-05-25,2021-05-26,66.72,rollback
RANKVOL_BENCH_N10,CCL,2021-04-27,27.59,875.9172,2021-06-03,2021-06-04,30.92,rollback
RANKVOL_BENCH_N10,AAL,2021-05-17,22.32,1126.761,2021-06-03,2021-06-04,25.13,rollback
RANKVOL_BENCH_N10,NCLH,2021-05-19,28.31,888.5415,2021-06-03,2021-06-04,32.37,rollback
RANKVOL_BENCH_N10,APH,2021-05-10,34.06,744.7634,2021-06-07,2021-06-08,34.27,rollback
RANKVOL_BENCH_N10,MSFT,2021-06-07,249.98,110.6876,2021-06-11,2021-06-14,257.9,rollback
RANKVOL_BENCH_N10,F,2021-04-06,12.7,1865.1396,2021-06-14,2021-06-15,14.91,rollback
RANKVOL_BENCH_N10,EBAY,2021-05-11,60.0443,412.9617,2021-06-14,2021-06-15,66.0,rollback
RANKVOL_BENCH_N10,ORLY,2021-06-16,35.8133,764.8709,2021-06-23,2021-06-24,36.544,rollback
RANKVOL_BENCH_N10,AMZN,2021-06-09,163.6435,168.2095,2021-06-24,2021-06-25,173.2,rollback
RANKVOL_BENCH_N10,AMD,2021-05-26,77.83,337.4181,2021-07-07,2021-07-08,87.86,rollback
RANKVOL_BENCH_N10,NFLX,2021-06-15,50.123,549.9736,2021-07-07,2021-07-08,53.093,rollback
RANKVOL_BENCH_N10,MU,2021-06-16,82.73,331.1244,2021-08-05,2021-08-06,81.2,rollback
RANKVOL_BENCH_N10,CNP,2021-07-09,25.38,1076.8939,2021-08-12,2021-08-13,26.87,rollback
RANKVOL_BENCH_N10,WMT,2021-05-19,46.9033,536.3615,2021-08-18,2021-08-19,49.4433,rollback
RANKVOL_BENCH_N10,GILD,2021-06-07,67.605,409.264,2021-08-19,2021-08-20,71.67,rollback
RANKVOL_BENCH_N10,CSCO,2021-05-07,52.48,472.1899,2021-08-31,2021-09-01,59.02,rollback
RANKVOL_BENCH_N10,MGM,2021-06-24,44.15,622.9049,2021-09-01,2021-09-02,42.48,rollback
RANKVOL_BENCH_N10,MO,2021-06-08,50.55,546.2497,2021-09-07,2021-09-08,50.66,rollback
RANKVOL_BENCH_N10,AAPL,2021-08-13,148.97,187.6596,2021-09-08,2021-09-09,155.49,rollback
RANKVOL_BENCH_N10,NOW,2021-08-20,118.21,233.3971,2021-09-08,2021-09-09,131.156,rollback
RANKVOL_BENCH_N10,NFLX,2021-08-06,52.4,528.441,2021-09-13,2021-09-14,58.489,rollback
RANKVOL_BENCH_N10,UAL,2021-09-08,46.7,616.2376,2021-09-28,2021-09-29,48.8808,rollback
RANKVOL_BENCH_N10,CCL,2021-09-14,23.2,1212.1144,2021-09-29,2021-09-30,25.44,rollback
RANKVOL_BENCH_N10,ORCL,2021-09-09,89.6,318.1901,2021-10-21,2021-10-22,96.29,rollback
RANKVOL_BENCH_N10,UAA,2021-10-22,20.82,1346.0834,2021-10-29,2021-11-01,22.0,rollback
RANKVOL_BENCH_N10,SBUX,2021-09-01,118.01,243.5564,2021-11-08,2021-11-09,114.65,rollback
RANKVOL_BENCH_N10,GPS,2021-09-29,25.49,1131.4228,2021-11-08,2021-11-09,24.59,rollback
RANKVOL_BENCH_N10,UAL,2021-11-02,47.915,579.9998,2021-11-11,2021-11-12,51.35,rollback
RANKVOL_BENCH_N10,BA,2021-06-25,250.75,110.6323,2021-11-16,2021-11-17,229.54,rollback
RANKVOL_BENCH_N10,INTC,2021-11-09,51.54,547.4298,2021-12-08,2021-12-09,51.3,rollback
RANKVOL_BENCH_N10,KHC,2021-09-09,36.92,772.2442,2021-12-17,2021-12-20,35.26,rollback
RANKVOL_BENCH_N10,CMG,2021-11-10,35.88,781.6516,2021-12-28,2021-12-29,34.789,rollback
RANKVOL_BENCH_N10,VZ,2021-07-08,55.75,484.6324,2021-12-29,2021-12-30,52.38,rollback
RANKVOL_BENCH_N10,FCX,2021-11-12,40.67,688.3604,2021-12-30,2021-12-31,41.64,rollback
RANKVOL_BENCH_N10,BMY,2021-08-20,68.71,401.561,2022-01-03,2022-01-04,61.5,rollback
RANKVOL_BENCH_N10,LUV,2021-12-29,42.23,640.6927,2022-01-05,2022-01-06,44.48,rollback
RANKVOL_BENCH_N10,LUMN,2021-12-20,12.48,2122.6998,2022-01-11,2022-01-12,13.31,rollback
RANKVOL_BENCH_N10,T,2021-09-30,27.48,1038.5227,2022-01-21,2022-01-24,26.19,rollback
RANKVOL_BENCH_N10,WFC,2022-01-04,51.58,536.4888,2022-01-21,2022-01-24,52.73,rollback
RANKVOL_BENCH_N10,LVS,2022-01-12,39.25,719.4224,2022-01-27,2022-01-28,42.33,rollback
RANKVOL_BENCH_N10,GPS,2022-01-26,17.88,1540.0815,2022-02-01,2022-02-02,18.46,index_drop
RANKVOL_BENCH_N10,SLB,2021-12-31,29.57,918.6569,2022-02-02,2022-02-03,39.43,rollback
RANKVOL_BENCH_N10,GOOGL,2022-02-02,151.25,181.5615,2022-02-07,2022-02-08,139.0265,rollback
RANKVOL_BENCH_N10,NCLH,2022-01-10,22.44,1251.8708,2022-02-10,2022-02-11,22.57,rollback
RANKVOL_BENCH_N10,MS,2022-01-28,99.1,270.0736,2022-02-11,2022-02-14,104.03,rollback
RANKVOL_BENCH_N10,AAL,2022-02-08,17.4,1549.5853,2022-02-11,2022-02-14,17.85,rollback
RANKVOL_BENCH_N10,VIAC,2021-05-19,39.43,637.988,2022-02-16,2022-02-16,29.58,delisted
RANKVOL_BENCH_N10,NEM,2022-02-14,64.17,418.6908,2022-02-28,2022-03-01,66.94,rollback
RANKVOL_BENCH_N10,MO,2022-02-14,50.37,533.3739,2022-03-07,2022-03-08,52.9,rollback
RANKVOL_BENCH_N10,JNJ,2022-01-28,170.86,156.6368,2022-03-08,2022-03-09,170.01,rollback
RANKVOL_BENCH_N10,KHC,2022-02-17,36.525,724.2584,2022-03-08,2022-03-09,39.11,rollback
RANKVOL_BENCH_N10,CTRA,2022-03-01,23.68,1121.4816,2022-03-08,2022-03-09,25.65,rollback
RANKVOL_BENCH_N10,SLB,2022-03-08,43.05,626.4959,2022-03-09,2022-03-10,43.1,rollback
RANKVOL_BENCH_N10,KMI,2022-02-14,17.51,1534.4792,2022-03-11,2022-03-14,17.9,rollback
RANKVOL_BENCH_N10,AVGO,2022-03-10,58.556,454.1941,2022-03-21,2022-03-22,60.172,rollback
RANKVOL_BENCH_N10,HST,2022-03-11,18.47,1452.6734,2022-03-21,2022-03-22,18.47,rollback
RANKVOL_BENCH_N10,ORCL,2021-11-17,95.76,291.7743,2022-03-23,2022-03-24,80.65,rollback
RANKVOL_BENCH_N10,PYPL,2021-12-09,196.06,134.9899,2022-03-23,2022-03-24,115.82,rollback
RANKVOL_BENCH_N10,KIM,2022-03-10,23.54,1129.7561,2022-03-23,2022-03-24,24.02,rollback
RANKVOL_BENCH_N10,KMI,2022-03-22,17.99,1532.5448,2022-03-28,2022-03-29,18.52,rollback
RANKVOL_BENCH_N10,SCHW,2022-03-15,84.11,313.9333,2022-03-30,2022-03-31,88.45,rollback
RANKVOL_BENCH_N10,TWTR,2021-09-02,65.97,436.6791,2022-03-31,2022-04-01,39.16,rollback
RANKVOL_BENCH_N10,NKE,2021-12-30,168.31,160.3475,2022-03-31,2022-04-01,134.45,rollback
RANKVOL_BENCH_N10,PM,2022-03-31,93.78,295.2296,2022-04-04,2022-04-05,95.41,rollback
RANKVOL_BENCH_N10,VZ,2022-02-03,54.0,498.8176,2022-04-07,2022-04-08,52.73,rollback
RANKVOL_BENCH_N10,XOM,2022-03-22,81.63,337.7662,2022-04-11,2022-04-12,85.71,rollback
RANKVOL_BENCH_N10,GILD,2022-03-30,60.42,463.4714,2022-04-12,2022-04-13,61.62,rollback
RANKVOL_BENCH_N10,KO,2022-03-25,61.12,450.2795,2022-04-26,2022-04-27,65.0,rollback
RANKVOL_BENCH_N10,UAL,2022-04-14,45.49,605.2664,2022-04-26,2022-04-27,48.75,rollback
RANKVOL_BENCH_N10,QCOM,2022-03-25,157.97,174.2084,2022-05-05,2022-05-06,141.248,rollback
RANKVOL_BENCH_N10,DVN,2022-04-08,60.34,451.5224,2022-05-09,2022-05-10,63.51,rollback
RANKVOL_BENCH_N10,MRK,2022-04-29,88.66,300.0223,2022-05-13,2022-05-16,90.79,rollback
RANKVOL_BENCH_N10,OXY,2022-04-08,57.7,472.205,2022-05-18,2022-05-19,63.03,rollback
RANKVOL_BENCH_N10,SLB,2022-04-11,42.64,642.9617,2022-05-18,2022-05-19,40.04,rollback
RANKVOL_BENCH_N10,KMI,2022-05-09,19.0,1390.2694,2022-05-18,2022-05-19,18.97,rollback
RANKVOL_BENCH_N10,MU,2022-05-16,71.51,366.8077,2022-05-18,2022-05-19,70.76,rollback
RANKVOL_BENCH_N10,APA,2022-05-20,41.08,621.6146,2022-05-24,2022-05-25,43.51,rollback
RANKVOL_BENCH_N10,BKR,2022-04-11,36.72,746.6573,2022-05-31,2022-06-01,36.53,rollback
RANKVOL_BENCH_N10,V,2022-04-29,218.62,121.6661,2022-06-01,2022-06-02,211.89,rollback
RANKVOL_BENCH_N10,C,2022-05-20,50.26,508.1019,2022-06-01,2022-06-02,52.4,rollback
RANKVOL_BENCH_N10,BEN,2022-05-23,26.24,970.6533,2022-06-01,2022-06-02,26.63,rollback
RANKVOL_BENCH_N10,GOOG,2022-06-01,114.9315,235.0164,2022-06-03,2022-06-06,116.7425,rollback
RANKVOL_BENCH_N10,JPM,2022-05-24,124.36,205.7514,2022-06-08,2022-06-09,127.37,rollback
RANKVOL_BENCH_N10,FB,2022-06-03,195.98,136.0474,2022-06-08,2022-06-09,194.28,index_drop
RANKVOL_BENCH_N10,GOOGL,2022-06-22,110.5565,217.6602,2022-06-27,2022-06-28,115.8025,rollback
RANKVOL_BENCH_N10,GOOG,2022-06-22,111.163,216.4618,2022-06-27,2022-06-28,116.351,rollback
RANKVOL_BENCH_N10,BMY,2022-06-08,76.52,347.0882,2022-06-30,2022-07-01,76.98,rollback
RANKVOL_BENCH_N10,MSFT,2022-06-30,257.05,93.1464,2022-07-11,2022-07-12,265.88,rollback
RANKVOL_BENCH_N10,CCL,2022-04-14,19.71,1397.0038,2022-07-21,2022-07-22,9.9,rollback
RANKVOL_BENCH_N10,NCLH,2022-06-03,15.65,1703.5939,2022-07-21,2022-07-22,12.7,rollback
RANKVOL_BENCH_N10,HPE,2022-05-10,16.0,1600.952,2022-07-22,2022-07-25,13.89,rollback
RANKVOL_BENCH_N10,NFLX,2022-05-26,18.649,1393.2712,2022-07-22,2022-07-25,22.131,rollback
RANKVOL_BENCH_N10,F,2022-03-25,16.74,1644.1134,2022-07-26,2022-07-27,12.75,rollback
RANKVOL_BENCH_N10,TSLA,2022-06-03,243.225,109.6265,2022-07-26,2022-07-27,263.81,rollback
RANKVOL_BENCH_N10,CSCO,2022-03-16,55.93,481.1116,2022-08-01,2022-08-02,45.52,rollback
RANKVOL_BENCH_N10,SLB,2022-07-25,35.65,735.8908,2022-08-01,2022-08-02,36.5,rollback
RANKVOL_BENCH_N10,WMB,2022-07-14,30.2,789.8948,2022-08-02,2022-08-03,33.27,rollback
RANKVOL_BENCH_N10,KO,2022-07-27,62.88,421.7737,2022-08-02,2022-08-03,63.55,rollback
RANKVOL_BENCH_N10,MDLZ,2022-07-25,62.06,422.707,2022-08-04,2022-08-05,64.15,rollback
RANKVOL_BENCH_N10,SCHW,2022-07-22,63.37,415.7387,2022-08-08,2022-08-09,68.81,rollback
RANKVOL_BENCH_N10,GILD,2022-08-09,61.58,446.32,2022-08-11,2022-08-12,62.71,rollback
RANKVOL_BENCH_N10,VTRS,2022-08-09,10.0301,2740.3278,2022-08-16,2022-08-17,10.99,rollback
RANKVOL_BENCH_N10,CCL,2022-08-03,9.5,2874.2127,2022-08-17,2022-08-18,10.56,rollback
RANKVOL_BENCH_N10,JPM,2022-08-08,116.25,237.2102,2022-08-18,2022-08-19,120.62,rollback
RANKVOL_BENCH_N10,CMG,2022-07-01,26.0416,916.1892,2022-08-19,2022-08-22,32.8,rollback
RANKVOL_BENCH_N10,BSX,2022-07-22,38.18,690.0649,2022-08-19,2022-08-22,41.62,rollback
RANKVOL_BENCH_N10,WMT,2022-08-12,43.3333,656.8632,2022-08-19,2022-08-22,45.4,rollback
RANKVOL_BENCH_N10,HAL,2022-08-19,29.55,965.5566,2022-08-26,2022-08-29,31.17,rollback
RANKVOL_BENCH_N10,APA,2022-08-19,35.962,793.3589,2022-08-31,2022-09-01,38.405,rollback
RANKVOL_BENCH_N10,GILD,2022-09-02,65.04,424.8304,2022-09-13,2022-09-14,64.41,rollback
RANKVOL_BENCH_N10,GM,2022-09-08,39.45,702.3059,2022-09-13,2022-09-14,40.74,rollback
RANKVOL_BENCH_N10,NCLH,2022-09-08,13.72,2019.5872,2022-09-16,2022-09-19,15.1,rollback
RANKVOL_BENCH_N10,DXCM,2022-08-26,87.73,327.9184,2022-10-14,2022-10-17,99.41,rollback
RANKVOL_BENCH_N10,AAL,2022-08-02,14.05,1937.7582,2022-10-20,2022-10-21,13.36,rollback
RANKVOL_BENCH_N10,PFE,2022-07-27,51.94,510.5854,2022-10-27,2022-10-28,45.98,rollback
RANKVOL_BENCH_N10,UAL,2022-08-02,37.22,731.4385,2022-11-02,2022-11-03,40.57,rollback
RANKVOL_BENCH_N10,WMT,2022-09-08,45.1333,613.9004,2022-11-02,2022-11-03,46.5033,rollback
