run,date,equity,n_pos,units,drawn,gross
ONE_BOOK,2022-06-28,520747.85,7,13,130721.8,651469.65
ONE_BOOK,2022-06-29,515242.55,7,13,130735.75,645978.3
ONE_BOOK,2022-06-30,507397.96,7,13,130749.71,638147.67
ONE_BOOK,2022-07-01,510814.51,8,13,123926.31,634740.83
ONE_BOOK,2022-07-05,507225.23,8,13,123941.8,631167.04
ONE_BOOK,2022-07-06,506945.67,8,13,123957.3,630902.97
ONE_BOOK,2022-07-07,518794.92,8,13,123972.79,642767.71
ONE_BOOK,2022-07-08,520529.64,8,13,123988.29,644517.93
ONE_BOOK,2022-07-11,511408.39,8,13,124003.79,635412.18
ONE_BOOK,2022-07-12,509931.79,8,13,124019.29,633951.08
ONE_BOOK,2022-07-13,506639.93,8,13,124034.79,630674.71
ONE_BOOK,2022-07-14,505192.52,8,13,124050.29,629242.82
ONE_BOOK,2022-07-15,518545.94,8,13,124065.8,642611.74
ONE_BOOK,2022-07-18,515988.61,8,13,124081.31,640069.91
ONE_BOOK,2022-07-19,535159.03,8,13,124096.82,659255.84
ONE_BOOK,2022-07-20,537552.63,8,13,124112.33,661664.96
ONE_BOOK,2022-07-21,546152.89,9,13,132439.84,678592.73
ONE_BOOK,2022-07-22,539238.1,9,13,132456.39,671694.49
ONE_BOOK,2022-07-25,539041.41,8,13,148638.24,687679.64
ONE_BOOK,2022-07-26,528733.31,8,13,148656.81,677390.12
ONE_BOOK,2022-07-27,553112.39,8,12,98085.16,651197.55
ONE_BOOK,2022-07-28,562617.43,9,13,153693.12,716310.55
ONE_BOOK,2022-07-29,572350.01,9,13,153712.34,726062.34
ONE_BOOK,2022-08-01,564398.98,9,13,153735.7,718134.68
ONE_BOOK,2022-08-02,559105.82,10,12,110035.68,669141.5
ONE_BOOK,2022-08-03,573983.45,9,13,167740.84,741724.29
ONE_BOOK,2022-08-04,579312.32,9,13,167766.34,747078.66
ONE_BOOK,2022-08-05,576928.03,9,13,167791.84,744719.87
ONE_BOOK,2022-08-08,581972.36,9,13,167817.34,749789.69
ONE_BOOK,2022-08-09,577364.38,9,13,167842.84,745207.22
ONE_BOOK,2022-08-10,593041.72,9,13,167868.35,760910.08
ONE_BOOK,2022-08-11,586993.46,9,13,167893.87,754887.33
ONE_BOOK,2022-08-12,599014.28,9,13,167919.38,766933.66
ONE_BOOK,2022-08-15,602920.24,9,13,167944.9,770865.15
ONE_BOOK,2022-08-16,606115.21,9,13,167970.43,774085.64
ONE_BOOK,2022-08-17,593706.16,8,12,106187.75,699893.91
ONE_BOOK,2022-08-18,591526.39,8,12,106203.89,697730.28
ONE_BOOK,2022-08-19,577005.82,10,13,162343.47,739349.29
ONE_BOOK,2022-08-22,562971.39,9,12,98510.17,661481.56
ONE_BOOK,2022-08-23,570134.45,9,12,98525.14,668659.59
ONE_BOOK,2022-08-24,576690.48,9,12,98540.12,675230.6
ONE_BOOK,2022-08-25,588523.08,9,12,98555.09,687078.17
ONE_BOOK,2022-08-26,564457.07,10,13,157447.22,721904.29
ONE_BOOK,2022-08-29,561031.03,9,12,95846.93,656877.96
ONE_BOOK,2022-08-30,552249.14,9,12,95861.49,648110.64
ONE_BOOK,2022-08-31,544424.58,9,12,95876.06,640300.64
ONE_BOOK,2022-09-01,545824.2,8,11,33503.93,579328.13
ONE_BOOK,2022-09-02,540565.83,9,12,88710.09,629275.92
ONE_BOOK,2022-09-06,542965.56,9,12,88724.46,631690.02
ONE_BOOK,2022-09-07,564247.59,9,13,143295.14,707542.73
ONE_BOOK,2022-09-08,569586.33,9,13,143318.34,712904.67
ONE_BOOK,2022-09-09,579813.72,9,13,143341.55,723155.27
ONE_BOOK,2022-09-12,587939.2,9,13,143364.75,731303.95
ONE_BOOK,2022-09-13,555851.47,9,13,143387.96,699239.43
ONE_BOOK,2022-09-14,560894.56,8,11,33664.54,594559.1
ONE_BOOK,2022-09-15,561834.18,10,13,145294.18,707128.36
ONE_BOOK,2022-09-16,549517.51,10,13,145317.7,694835.21
ONE_BOOK,2022-09-19,555399.96,10,13,145341.23,700741.18
ONE_BOOK,2022-09-20,544433.34,10,13,145364.76,689798.1
ONE_BOOK,2022-09-21,527324.89,10,13,145388.3,672713.19
ONE_BOOK,2022-09-22,515378.11,10,13,145411.83,660789.94
ONE_BOOK,2022-09-23,499797.17,10,13,145435.38,645232.55
ONE_BOOK,2022-09-26,486570.0,10,13,145458.92,632028.93
ONE_BOOK,2022-09-27,496399.68,10,13,145482.47,641882.15
ONE_BOOK,2022-09-28,511322.81,10,13,145506.03,656828.84
ONE_BOOK,2022-09-29,496220.38,10,13,145529.59,641749.97
ONE_BOOK,2022-09-30,487864.63,10,13,145553.15,633417.78
ONE_BOOK,2022-10-03,498784.1,10,13,145579.6,644363.7
ONE_BOOK,2022-10-04,530853.61,10,13,145606.06,676459.67
ONE_BOOK,2022-10-05,532000.14,10,13,145632.52,677632.66
ONE_BOOK,2022-10-06,531823.82,10,13,145658.99,677482.81
ONE_BOOK,2022-10-07,519971.9,10,13,145685.47,665657.36
ONE_BOOK,2022-10-10,511074.55,10,13,145711.94,656786.49
ONE_BOOK,2022-10-11,510144.76,10,13,145738.43,655883.19
ONE_BOOK,2022-10-12,511175.02,10,13,145764.91,656939.94
ONE_BOOK,2022-10-13,527370.78,10,13,145791.41,673162.19
ONE_BOOK,2022-10-14,516079.94,10,13,145817.9,661897.84
ONE_BOOK,2022-10-17,523974.88,10,13,132367.35,656342.23
ONE_BOOK,2022-10-18,532684.54,10,13,132391.41,665075.94
ONE_BOOK,2022-10-19,539112.86,10,13,132415.47,671528.33
ONE_BOOK,2022-10-20,533652.83,10,13,132439.54,666092.37
ONE_BOOK,2022-10-21,548320.88,11,13,132602.79,680923.66
ONE_BOOK,2022-10-24,554726.5,11,13,132626.89,687353.39
ONE_BOOK,2022-10-25,565803.58,11,13,132650.99,698454.57
ONE_BOOK,2022-10-26,563643.78,11,13,132675.1,696318.88
ONE_BOOK,2022-10-27,557487.54,11,13,132699.21,690186.75
ONE_BOOK,2022-10-28,568041.69,10,13,140089.46,708131.15
ONE_BOOK,2022-10-31,562891.84,10,13,140114.92,703006.77
ONE_BOOK,2022-11-01,561148.69,10,13,140144.17,701292.86
ONE_BOOK,2022-11-02,539756.07,10,13,140173.42,679929.5
ONE_BOOK,2022-11-03,523451.89,8,10,0.0,486098.54
ONE_BOOK,2022-11-04,531893.85,8,11,15631.16,547525.01
ONE_BOOK,2022-11-07,538688.08,9,12,69099.34,607787.42
ONE_BOOK,2022-11-08,547338.57,10,13,123319.16,670657.73
ONE_BOOK,2022-11-09,530548.75,10,13,123344.9,653893.65
ONE_BOOK,2022-11-10,566534.34,8,11,6246.99,572781.34
ONE_BOOK,2022-11-11,577112.94,9,13,119756.03,696868.97
ONE_BOOK,2022-11-14,569473.69,9,13,119781.03,689254.72
ONE_BOOK,2022-11-15,579581.25,9,13,119806.03,699387.28
ONE_BOOK,2022-11-16,560668.28,9,13,119831.04,680499.32
ONE_BOOK,2022-11-17,551990.04,7,9,0.0,458827.29
ONE_BOOK,2022-11-18,553537.34,7,9,0.0,460374.59
ONE_BOOK,2022-11-21,551987.43,8,10,0.0,514091.05
ONE_BOOK,2022-11-22,559732.98,8,10,0.0,521836.59
ONE_BOOK,2022-11-23,562412.3,9,11,18090.14,580502.43
ONE_BOOK,2022-11-25,556834.22,11,13,129721.51,686555.73
ONE_BOOK,2022-11-28,552589.48,11,13,129748.58,682338.06
ONE_BOOK,2022-11-29,551123.22,11,13,129775.66,680898.88
ONE_BOOK,2022-11-30,564242.84,11,13,129802.75,694045.59
ONE_BOOK,2022-12-01,563154.04,11,13,129831.55,692985.59
ONE_BOOK,2022-12-02,560286.08,11,13,129860.35,690146.43
ONE_BOOK,2022-12-05,549018.43,10,12,83697.29,632715.72
ONE_BOOK,2022-12-06,544595.94,8,11,23585.24,568181.18
ONE_BOOK,2022-12-07,540611.63,8,11,23590.47,564202.1
ONE_BOOK,2022-12-08,539768.09,8,11,23595.7,563363.79
ONE_BOOK,2022-12-09,537911.01,8,11,23600.94,561511.95
ONE_BOOK,2022-12-12,551914.33,7,10,0.0,516144.34
ONE_BOOK,2022-12-13,541754.48,10,13,133301.22,675055.71
ONE_BOOK,2022-12-14,541155.74,10,13,133330.79,674486.53
ONE_BOOK,2022-12-15,520835.79,10,13,133360.37,654196.16
ONE_BOOK,2022-12-16,516114.76,9,13,126297.62,642412.39
ONE_BOOK,2022-12-19,500942.85,9,13,126325.64,627268.49
ONE_BOOK,2022-12-20,499333.09,9,13,126353.66,625686.76
ONE_BOOK,2022-12-21,508579.51,9,13,126381.69,634961.21
ONE_BOOK,2022-12-22,494545.77,9,13,126409.73,620955.5
ONE_BOOK,2022-12-23,501096.55,9,13,126437.77,627534.32
ONE_BOOK,2022-12-27,495453.23,9,13,126465.81,621919.04
ONE_BOOK,2022-12-28,484248.06,9,13,126493.87,610741.93
ONE_BOOK,2022-12-29,500672.68,9,13,126521.93,627194.61
ONE_BOOK,2022-12-30,499818.35,9,13,126549.99,626368.34
ONE_BOOK,2023-01-03,502198.84,9,13,126579.27,628778.11
ONE_BOOK,2023-01-04,519601.43,9,13,126608.55,646209.98
ONE_BOOK,2023-01-05,518911.23,9,13,126637.84,645549.08
ONE_BOOK,2023-01-06,536972.73,9,13,126667.14,663639.88
ONE_BOOK,2023-01-09,545616.55,9,13,126696.45,672312.99
ONE_BOOK,2023-01-10,559693.01,9,13,126725.76,686418.77
ONE_BOOK,2023-01-11,566300.82,9,13,126755.08,693055.89
ONE_BOOK,2023-01-12,585971.65,9,13,126784.4,712756.05
ONE_BOOK,2023-01-13,589587.45,9,13,126813.73,716401.18
ONE_BOOK,2023-01-17,586777.0,9,13,126843.07,713620.07
ONE_BOOK,2023-01-18,571464.66,9,13,130730.65,702195.31
ONE_BOOK,2023-01-19,563340.44,8,11,32028.96,595369.4
ONE_BOOK,2023-01-20,575093.12,10,13,145179.73,720272.84
ONE_BOOK,2023-01-23,585449.17,10,13,145213.32,730662.48
ONE_BOOK,2023-01-24,579481.62,10,13,145246.91,724728.54
ONE_BOOK,2023-01-25,581792.94,9,11,21549.48,603342.42
ONE_BOOK,2023-01-26,592040.07,10,12,80522.31,672562.38
ONE_BOOK,2023-01-27,602214.77,10,13,139785.68,742000.46
ONE_BOOK,2023-01-30,585936.5,10,13,139818.02,725754.53
ONE_BOOK,2023-01-31,598518.32,10,13,139850.37,738368.69
ONE_BOOK,2023-02-01,602912.11,10,13,139884.06,742796.16
ONE_BOOK,2023-02-02,617234.45,10,13,139917.75,757152.2
ONE_BOOK,2023-02-03,608931.93,10,13,139951.45,748883.38
ONE_BOOK,2023-02-06,601829.32,10,13,139985.16,741814.48
ONE_BOOK,2023-02-07,613387.9,10,13,138922.02,752309.92
ONE_BOOK,2023-02-08,601037.65,10,13,125890.96,726928.61
ONE_BOOK,2023-02-09,600526.23,10,13,125921.29,726447.51
ONE_BOOK,2023-02-10,604371.35,10,13,125951.62,730322.96
ONE_BOOK,2023-02-13,604690.84,10,13,125981.96,730672.79
ONE_BOOK,2023-02-14,608481.82,10,13,126012.3,734494.12
ONE_BOOK,2023-02-15,612382.12,10,13,126042.66,738424.77
ONE_BOOK,2023-02-16,599912.14,10,13,126073.02,725985.16
ONE_BOOK,2023-02-17,593674.36,10,14,158540.41,752214.77
ONE_BOOK,2023-02-21,584043.02,10,14,158578.6,742621.62
ONE_BOOK,2023-02-22,587965.38,9,12,48656.24,636621.62
ONE_BOOK,2023-02-23,592762.23,11,14,167965.15,760727.38
ONE_BOOK,2023-02-24,600015.81,11,14,168005.61,768021.42
ONE_BOOK,2023-02-27,595806.61,11,14,168046.08,763852.69
ONE_BOOK,2023-02-28,588696.25,11,14,168086.55,756782.81
ONE_BOOK,2023-03-01,588579.23,11,14,168127.58,756706.81
ONE_BOOK,2023-03-02,594032.04,11,14,168168.61,762200.65
ONE_BOOK,2023-03-03,606101.72,11,14,168209.65,774311.37
ONE_BOOK,2023-03-06,598525.0,11,14,168250.7,766775.7
ONE_BOOK,2023-03-07,583926.81,11,14,168291.76,752218.57
ONE_BOOK,2023-03-08,586684.17,11,14,164175.12,750859.3
ONE_BOOK,2023-03-09,563154.75,11,14,164215.19,727369.94
ONE_BOOK,2023-03-10,543616.67,11,14,164255.26,707871.94
ONE_BOOK,2023-03-13,529778.5,10,13,110830.44,640608.94
ONE_BOOK,2023-03-14,539534.34,10,13,110857.49,650391.83
ONE_BOOK,2023-03-15,526989.8,10,13,110884.54,637874.34
ONE_BOOK,2023-03-16,539132.83,10,13,110911.6,650044.43
ONE_BOOK,2023-03-17,530098.28,10,13,110938.67,641036.95
ONE_BOOK,2023-03-20,538533.89,10,13,110965.74,649499.63
ONE_BOOK,2023-03-21,555394.5,10,13,110992.82,666387.33
ONE_BOOK,2023-03-22,534561.51,11,14,160826.61,695388.12
ONE_BOOK,2023-03-23,529756.17,11,14,160865.86,690622.03
ONE_BOOK,2023-03-24,531356.5,10,13,107581.05,638937.55
ONE_BOOK,2023-03-27,538277.22,10,13,107607.3,645884.53
ONE_BOOK,2023-03-28,542285.69,10,13,107633.56,649919.25
ONE_BOOK,2023-03-29,551607.84,11,14,162541.28,714149.12
ONE_BOOK,2023-03-30,550947.32,11,14,162580.94,713528.26
ONE_BOOK,2023-03-31,562057.19,11,14,162620.62,724677.82
ONE_BOOK,2023-04-03,569088.65,11,14,162661.47,731750.12
ONE_BOOK,2023-04-04,564111.15,11,14,162702.33,726813.47
ONE_BOOK,2023-04-05,558574.77,8,10,0.0,507733.1
ONE_BOOK,2023-04-06,559593.2,9,11,4762.11,564355.31
ONE_BOOK,2023-04-10,568178.82,9,11,4763.31,572942.13
ONE_BOOK,2023-04-11,567232.77,9,11,4764.51,571997.27
ONE_BOOK,2023-04-12,558233.81,9,11,4765.7,562999.51
ONE_BOOK,2023-04-13,563844.07,8,10,0.0,512023.55
ONE_BOOK,2023-04-14,560760.43,10,13,117630.94,678391.37
ONE_BOOK,2023-04-17,569653.4,10,13,117660.49,687313.89
ONE_BOOK,2023-04-18,571827.02,10,13,117690.04,689517.06
ONE_BOOK,2023-04-19,574074.87,10,13,117719.6,691794.48
ONE_BOOK,2023-04-20,567136.28,10,13,117749.17,684885.46
ONE_BOOK,2023-04-21,566280.11,10,13,115729.42,682009.53
ONE_BOOK,2023-04-24,559933.99,10,13,115758.49,675692.48
ONE_BOOK,2023-04-25,540227.7,9,11,12114.48,552342.19
ONE_BOOK,2023-04-26,535388.82,9,12,65955.93,601344.75
ONE_BOOK,2023-04-27,566138.28,10,13,120855.1,686993.38
ONE_BOOK,2023-04-28,580084.79,10,13,120885.45,700970.25
ONE_BOOK,2023-05-01,573097.36,10,13,120916.87,694014.24
ONE_BOOK,2023-05-02,555383.05,10,13,120948.3,676331.36
ONE_BOOK,2023-05-03,542777.02,10,13,120979.74,663756.76
ONE_BOOK,2023-05-04,532522.0,10,13,117831.38,650353.39
ONE_BOOK,2023-05-05,554518.21,10,13,111746.07,666264.29
ONE_BOOK,2023-05-08,555698.59,11,14,167864.42,723563.01
ONE_BOOK,2023-05-09,544309.09,10,13,109997.84,654306.93
ONE_BOOK,2023-05-10,541154.78,10,14,165207.89,706362.67
ONE_BOOK,2023-05-11,534353.96,9,13,113771.74,648125.7
ONE_BOOK,2023-05-12,540309.48,9,13,113801.31,654110.79
ONE_BOOK,2023-05-15,565374.33,9,13,113830.89,679205.22
ONE_BOOK,2023-05-16,557699.48,9,13,113860.48,671559.96
ONE_BOOK,2023-05-17,575547.58,9,13,113890.07,689437.66
ONE_BOOK,2023-05-18,591104.81,10,14,171517.23,762622.04
ONE_BOOK,2023-05-19,580829.63,10,14,171561.81,752391.44
ONE_BOOK,2023-05-22,579447.83,9,13,117325.61,696773.44
ONE_BOOK,2023-05-23,572764.1,9,13,117356.1,690120.21
ONE_BOOK,2023-05-24,561090.81,9,12,48018.03,609108.84
