run,ticker,entry_date,entry_px,shares,exit_date,exit_px,reason,last_date
SCORE_S_N10,EA,2022-04-25,127.73,183.6908,2022-06-09,138.33,rollback,2022-06-08
SCORE_S_N10,LVS,2022-03-25,39.75,615.1312,2022-06-10,34.44,rollback,2022-06-09
SCORE_S_N10,FANG,2022-04-13,141.3,170.0252,2022-06-14,151.78,rollback,2022-06-13
SCORE_S_N10,HSY,2022-06-13,211.15,103.5474,2022-06-23,216.03,rollback,2022-06-22
SCORE_S_N10,CME,2022-06-16,197.33,107.8843,2022-06-24,209.12,rollback,2022-06-23
SCORE_S_N10,BIIB,2022-06-08,201.08,115.963,2022-06-29,202.07,rollback,2022-06-28
SCORE_S_N10,DRE,2022-06-16,52.31,406.9535,2022-06-30,55.02,rollback,2022-06-29
SCORE_S_N10,IDXX,2022-06-30,355.41,61.5223,2022-07-12,372.75,rollback,2022-07-11
SCORE_S_N10,MRNA,2022-06-23,136.04,161.783,2022-07-14,169.24,rollback,2022-07-13
SCORE_S_N10,CTXS,2022-04-04,101.2,243.1063,2022-07-15,102.61,rollback,2022-07-14
SCORE_S_N10,NCLH,2022-04-14,21.64,1125.6848,2022-07-22,12.7,rollback,2022-07-21
SCORE_S_N10,NUE,2022-07-14,106.5,209.5356,2022-07-25,121.38,rollback,2022-07-22
SCORE_S_N10,MPWR,2022-07-15,403.81,56.2626,2022-07-26,427.4,rollback,2022-07-25
SCORE_S_N10,F,2022-03-25,16.74,1460.588,2022-07-27,12.75,rollback,2022-07-26
SCORE_S_N10,LVS,2022-06-29,34.15,648.1224,2022-07-29,38.22,rollback,2022-07-28
SCORE_S_N10,SLB,2022-07-25,35.65,674.8491,2022-08-02,36.5,rollback,2022-08-01
SCORE_S_N10,MRO,2022-07-26,23.62,1018.2336,2022-08-02,24.05,rollback,2022-08-01
SCORE_S_N10,SCHW,2022-07-22,63.37,386.2808,2022-08-09,68.81,rollback,2022-08-08
SCORE_S_N10,EPAM,2022-06-24,324.23,69.1067,2022-08-10,437.39,rollback,2022-08-09
SCORE_S_N10,VTRS,2022-08-09,10.0301,2528.5178,2022-08-17,10.99,rollback,2022-08-16
SCORE_S_N10,VMC,2022-07-12,147.55,153.8604,2022-08-22,172.66,rollback,2022-08-19
SCORE_S_N10,BDX,2022-06-07,258.14,89.4068,2022-08-23,259.35,rollback,2022-08-22
SCORE_S_N10,LVS,2022-08-25,38.47,656.6005,2022-10-11,38.93,rollback,2022-10-10
SCORE_S_N10,CTRA,2022-08-17,29.38,885.0097,2022-10-17,28.62,rollback,2022-10-14
SCORE_S_N10,AIZ,2022-05-19,185.29,118.0565,2022-10-20,150.14,rollback,2022-10-19
SCORE_S_N10,AAL,2022-08-02,14.05,1746.0022,2022-10-21,13.36,rollback,2022-10-20
SCORE_S_N10,BMY,2022-07-29,74.45,329.0718,2022-10-26,73.09,rollback,2022-10-25
SCORE_S_N10,HOLX,2022-06-08,76.51,304.7532,2022-10-28,66.14,rollback,2022-10-27
SCORE_S_N10,OGN,2022-07-27,32.79,727.9283,2022-11-03,27.25,rollback,2022-11-02
SCORE_S_N10,UAL,2022-08-02,37.22,659.0571,2022-11-03,40.57,rollback,2022-11-02
SCORE_S_N10,DLTR,2022-08-10,170.14,151.1456,2022-11-03,152.7,rollback,2022-11-02
SCORE_S_N10,SYY,2022-08-25,86.28,292.7464,2022-11-03,80.91,rollback,2022-11-02
SCORE_S_N10,UNH,2022-10-17,517.74,44.9017,2022-11-03,541.74,rollback,2022-11-02
SCORE_S_N10,CCL,2022-10-21,7.93,2960.4358,2022-11-03,8.34,rollback,2022-11-02
SCORE_S_N10,ANET,2022-10-28,29.8575,842.3665,2022-11-10,32.55,rollback,2022-11-09
SCORE_S_N10,J,2022-11-04,116.77,210.8091,2022-11-10,121.07,rollback,2022-11-09
SCORE_S_N10,ODFL,2022-11-07,137.025,179.3566,2022-11-10,150.145,rollback,2022-11-09
SCORE_S_N10,DISH,2022-10-26,14.87,1673.0677,2022-11-16,16.0,rollback,2022-11-15
SCORE_S_N10,MU,2022-11-07,56.43,435.5843,2022-11-17,57.3,rollback,2022-11-16
SCORE_S_N10,AKAM,2022-11-10,91.8,276.1004,2022-11-17,89.3,rollback,2022-11-16
SCORE_S_N10,WDC,2022-11-11,38.0,687.0462,2022-11-17,35.53,rollback,2022-11-16
SCORE_S_N10,MTCH,2022-11-03,45.12,543.694,2022-11-18,47.78,rollback,2022-11-17
SCORE_S_N10,TPR,2022-11-07,32.56,754.877,2022-11-22,35.08,rollback,2022-11-21
SCORE_S_N10,HRL,2022-10-20,46.23,514.4151,2022-11-25,49.25,rollback,2022-11-23
SCORE_S_N10,CBOE,2022-11-18,124.34,209.2879,2022-12-06,127.62,rollback,2022-12-05
SCORE_S_N10,BBWI,2022-11-16,32.4,806.7491,2022-12-08,43.11,rollback,2022-12-07
SCORE_S_N10,PCG,2022-11-21,15.1,1698.4177,2022-12-16,16.09,rollback,2022-12-15
SCORE_S_N10,ALL,2022-12-16,130.75,193.1489,2023-01-10,140.46,rollback,2023-01-09
SCORE_S_N10,LW,2022-11-22,86.68,301.4484,2023-01-19,96.85,rollback,2023-01-18
SCORE_S_N10,AAL,2022-12-07,14.24,1809.3488,2023-01-25,15.97,rollback,2023-01-24
SCORE_S_N10,AMD,2023-01-10,66.67,396.2574,2023-01-25,72.9,rollback,2023-01-24
SCORE_S_N10,CHRW,2022-11-18,96.75,268.9836,2023-01-26,97.8,rollback,2023-01-25
SCORE_S_N10,WDC,2022-11-25,36.63,720.2997,2023-02-06,42.38,rollback,2023-02-03
SCORE_S_N10,STT,2022-12-08,80.72,320.3323,2023-02-06,90.14,rollback,2023-02-03
SCORE_S_N10,LMT,2022-11-21,478.49,53.6007,2023-02-16,477.0,rollback,2023-02-15
SCORE_S_N10,MOS,2022-10-11,51.81,445.0356,2023-03-08,54.22,rollback,2023-03-07
SCORE_S_N10,FSLR,2023-02-16,169.87,163.7727,2023-03-16,202.4,rollback,2023-03-15
SCORE_S_N10,RTX,2023-01-25,99.3,273.9963,2023-04-05,99.24,rollback,2023-04-04
SCORE_S_N10,TYL,2023-03-16,327.82,79.5161,2023-04-06,344.82,rollback,2023-04-05
SCORE_S_N10,CHD,2023-02-06,84.51,328.5391,2023-04-12,90.2,rollback,2023-04-11
SCORE_S_N10,EQT,2022-11-07,42.57,577.3448,2023-05-22,35.46,rollback,2023-05-19
SCORE_S_N10,AAL,2023-03-08,16.41,1702.8941,2023-05-22,14.915,rollback,2023-05-19
SCORE_S_N10,CEG,2023-04-06,76.61,356.0621,2023-06-20,93.13,rollback,2023-06-16
SCORE_S_N10,POOL,2023-04-12,349.18,79.1669,2023-06-21,353.51,rollback,2023-06-20
SCORE_S_N10,DPZ,2023-01-19,345.77,77.2066,2023-06-23,320.0,rollback,2023-06-22
SCORE_S_N10,GL,2023-02-06,120.18,231.0387,2023-07-13,110.69,rollback,2023-07-12
SCORE_S_N10,EOG,2023-05-22,114.27,237.3876,2023-07-17,118.21,rollback,2023-07-14
SCORE_S_N10,MRO,2023-05-22,23.13,1172.7162,2023-07-17,24.05,rollback,2023-07-14
SCORE_S_N10,CRM,2023-06-21,216.52,124.4144,2023-07-18,227.05,rollback,2023-07-17
SCORE_S_N10,EXR,2023-04-05,160.25,170.473,2023-07-19,151.08,rollback,2023-07-18
SCORE_S_N10,HIG,2023-01-25,76.14,357.3217,2023-07-24,74.14,rollback,2023-07-21
SCORE_S_N10,GILD,2023-06-23,78.33,339.3302,2023-07-25,77.02,rollback,2023-07-24
SCORE_S_N10,VICI,2023-07-17,31.38,884.4625,2023-07-27,33.15,rollback,2023-07-26
SCORE_S_N10,IFF,2023-06-20,80.34,339.2056,2023-07-28,85.41,rollback,2023-07-27
SCORE_S_N10,ELV,2023-01-26,499.87,55.5966,2023-08-02,474.73,rollback,2023-08-01
SCORE_S_N10,EQT,2023-07-27,42.02,680.5944,2023-08-11,42.7,rollback,2023-08-10
SCORE_S_N10,MRNA,2023-07-13,126.52,220.6585,2023-09-01,114.21,rollback,2023-08-31
SCORE_S_N10,PANW,2023-07-18,124.97,223.3383,2023-09-13,121.605,rollback,2023-09-12
SCORE_S_N10,KHC,2023-07-17,35.69,777.6918,2023-09-25,34.11,rollback,2023-09-22
SCORE_S_N10,VFC,2023-08-11,20.18,1315.8639,2023-10-23,17.77,rollback,2023-10-20
SCORE_S_N10,KO,2023-10-23,54.38,419.7434,2023-10-30,55.43,rollback,2023-10-27
SCORE_S_N10,COF,2023-10-30,98.62,231.0948,2023-11-02,102.0,rollback,2023-11-01
SCORE_S_N10,C,2023-07-19,47.08,598.8307,2023-11-07,41.7,rollback,2023-11-06
SCORE_S_N10,RCL,2023-07-28,111.0,256.2098,2023-11-07,90.32,rollback,2023-11-06
SCORE_S_N10,EPAM,2022-11-11,350.0,74.5973,2023-11-10,238.61,rollback,2023-11-09
SCORE_S_N10,KMX,2023-08-02,83.36,333.6044,2023-11-17,65.17,rollback,2023-11-16
SCORE_S_N10,TYL,2023-09-25,385.86,65.2286,2023-11-21,410.19,rollback,2023-11-20
SCORE_S_N10,KEY,2023-09-01,11.42,2344.6537,2023-11-22,12.13,rollback,2023-11-21
SCORE_S_N10,WDC,2023-11-07,42.82,579.3929,2023-11-22,46.41,rollback,2023-11-21
SCORE_S_N10,CCL,2023-07-24,17.88,1589.5112,2023-11-27,14.38,rollback,2023-11-24
SCORE_S_N10,AMD,2023-11-02,107.96,219.1915,2023-11-28,121.98,rollback,2023-11-27
SCORE_S_N10,WEC,2023-11-28,82.25,311.7866,2023-12-06,84.18,rollback,2023-12-05
SCORE_S_N10,NEM,2023-11-22,37.5,683.437,2023-12-07,39.99,rollback,2023-12-06
SCORE_S_N10,JNJ,2023-11-17,150.55,171.385,2023-12-08,155.42,rollback,2023-12-07
SCORE_S_N10,BMY,2023-12-06,50.32,528.3234,2023-12-18,51.15,rollback,2023-12-15
SCORE_S_N10,ZION,2023-09-13,37.41,709.8217,2023-12-19,43.21,rollback,2023-12-18
SCORE_S_N10,AMD,2023-12-08,129.54,205.6005,2023-12-21,138.14,rollback,2023-12-20
SCORE_S_N10,GM,2023-07-25,37.73,750.3324,2023-12-27,36.1,rollback,2023-12-26
SCORE_S_N10,ODFL,2023-12-18,198.535,140.4558,2023-12-29,205.0,rollback,2023-12-28
SCORE_S_N10,STE,2023-11-07,217.3,114.1664,2024-01-03,217.48,rollback,2024-01-02
SCORE_S_N10,MKTX,2023-11-10,226.0,107.8151,2024-01-03,285.82,rollback,2024-01-02
SCORE_S_N10,MRO,2023-12-22,24.89,1126.6973,2024-02-29,24.23,rollback,2024-02-28
SCORE_S_N10,GPC,2023-12-07,135.94,195.5882,2024-03-01,148.84,rollback,2024-02-29
SCORE_S_N10,DVA,2024-01-03,105.81,265.3783,2024-03-04,126.46,rollback,2024-03-01
SCORE_S_N10,CCI,2023-12-27,115.72,244.0264,2024-03-06,112.5,rollback,2024-03-05
SCORE_S_N10,APD,2023-11-27,273.7,93.9677,2024-03-15,243.36,rollback,2024-03-14
SCORE_S_N10,DXCM,2024-03-04,121.76,215.7387,2024-03-15,130.95,rollback,2024-03-14
SCORE_S_N10,ZION,2024-03-06,40.68,648.8423,2024-03-18,39.97,index_drop,2024-03-15
SCORE_S_N10,CVS,2024-03-15,75.6,352.8777,2024-03-22,78.38,rollback,2024-03-21
SCORE_S_N10,MS,2024-02-29,86.49,303.5962,2024-03-25,91.77,rollback,2024-03-22
SCORE_S_N10,FOXA,2024-03-18,29.68,903.8553,2024-03-25,30.19,rollback,2024-03-22
SCORE_S_N10,LMT,2023-11-22,447.5,57.2684,2024-03-26,446.5,rollback,2024-03-25
SCORE_S_N10,APA,2023-12-19,35.55,781.7229,2024-03-27,32.73,rollback,2024-03-26
SCORE_S_N10,LNT,2023-12-29,51.19,548.956,2024-04-02,49.68,rollback,2024-04-01
SCORE_S_N10,GM,2024-03-18,40.89,656.096,2024-04-05,43.72,rollback,2024-04-04
SCORE_S_N10,TTWO,2024-03-27,148.0,183.8062,2024-04-11,152.68,rollback,2024-04-10
SCORE_S_N10,HUM,2023-11-21,502.41,50.8435,2024-05-13,335.41,rollback,2024-05-10
SCORE_S_N10,SMCI,2024-03-26,108.7,253.604,2024-05-17,92.52,rollback,2024-05-16
SCORE_S_N10,PANW,2024-04-11,141.335,185.3426,2024-05-22,156.045,rollback,2024-05-21
SCORE_S_N10,TDY,2024-03-25,423.79,64.9147,2024-05-24,402.16,rollback,2024-05-23
SCORE_S_N10,MSCI,2024-05-13,488.24,51.4717,2024-05-24,492.85,rollback,2024-05-23
SCORE_S_N10,RL,2024-05-24,168.57,149.6203,2024-06-05,182.0,rollback,2024-06-04
SCORE_S_N10,CCL,2024-03-01,15.9,1645.5601,2024-06-07,16.44,rollback,2024-06-06
SCORE_S_N10,ILMN,2024-03-22,137.02,201.7128,2024-06-24,109.4,index_drop,2024-06-21
SCORE_S_N10,MKTX,2024-04-05,222.87,117.6099,2024-07-15,213.65,rollback,2024-07-12
SCORE_S_N10,ETSY,2024-07-15,61.0,412.272,2024-07-19,62.97,rollback,2024-07-18
SCORE_S_N10,PAYC,2024-05-17,181.12,143.1027,2024-07-25,159.25,rollback,2024-07-24
SCORE_S_N10,GE,2024-05-24,165.83,152.0849,2024-07-25,163.3,rollback,2024-07-24
SCORE_S_N10,PLD,2024-06-05,109.0,231.1796,2024-07-25,123.74,rollback,2024-07-24
SCORE_S_N10,WBD,2024-01-03,11.48,2446.0876,2024-07-26,8.1,rollback,2024-07-25
SCORE_S_N10,NEE,2024-07-25,75.19,331.4141,2024-08-06,76.85,rollback,2024-08-05
SCORE_S_N10,LULU,2024-06-07,321.19,78.2101,2024-08-23,265.11,rollback,2024-08-22
SCORE_S_N10,MPWR,2024-07-19,852.47,29.8723,2024-08-30,948.15,rollback,2024-08-29
SCORE_S_N10,TTWO,2024-07-25,153.5,162.3308,2024-09-04,155.63,rollback,2024-09-03
SCORE_S_N10,MTB,2024-08-23,165.84,154.9348,2024-09-05,170.6,rollback,2024-09-04
SCORE_S_N10,LUV,2024-07-26,28.08,888.231,2024-09-11,29.39,rollback,2024-09-10
SCORE_S_N10,CHD,2024-08-07,101.31,240.5313,2024-09-12,103.02,rollback,2024-09-11
SCORE_S_N10,PEG,2024-09-11,80.54,304.1704,2024-09-20,84.33,rollback,2024-09-19
SCORE_S_N10,TECH,2024-08-30,74.77,336.6046,2024-09-23,79.07,rollback,2024-09-20
SCORE_S_N10,MNST,2024-09-04,48.22,509.7905,2024-09-23,51.19,rollback,2024-09-20
SCORE_S_N10,FSLR,2024-09-12,236.75,103.9374,2024-09-25,244.73,rollback,2024-09-24
SCORE_S_N10,FICO,2024-09-05,1742.2,14.0421,2024-09-26,1926.87,rollback,2024-09-25
SCORE_S_N10,BMY,2024-09-23,49.56,512.8649,2024-10-09,52.25,rollback,2024-10-08
SCORE_S_N10,GNRC,2024-09-25,150.94,169.0887,2024-10-18,169.63,rollback,2024-10-17
SCORE_S_N10,CRL,2024-10-18,199.14,126.3403,2024-11-14,206.5,rollback,2024-11-13
SCORE_S_N10,DLTR,2024-04-02,135.88,197.8596,2024-11-27,69.98,rollback,2024-11-26
SCORE_S_N10,ENPH,2024-07-25,116.06,214.7188,2024-12-11,75.27,rollback,2024-12-10
SCORE_S_N10,TJX,2024-09-26,118.5,214.6433,2024-12-13,126.43,rollback,2024-12-12
SCORE_S_N10,CTLT,2024-06-24,56.5,435.1605,2024-12-16,63.48,rollback,2024-12-13
SCORE_S_N10,LOW,2024-11-14,272.66,88.7132,2025-01-23,257.8,rollback,2025-01-22
SCORE_S_N10,PLTR,2025-01-23,76.04,324.0276,2025-01-30,80.02,rollback,2025-01-29
SCORE_S_N10,NKE,2024-09-23,85.4,297.6447,2025-02-03,74.9,rollback,2025-01-31
SCORE_S_N10,RTX,2024-11-27,121.04,206.3028,2025-02-10,128.07,rollback,2025-02-07
SCORE_S_N10,DG,2024-05-22,142.05,180.9885,2025-03-12,79.275,rollback,2025-03-11
SCORE_S_N10,ADM,2024-12-13,53.04,473.6707,2025-03-12,48.0,rollback,2025-03-11
SCORE_S_N10,AWK,2025-02-03,124.34,197.1802,2025-03-20,142.51,rollback,2025-03-19
SCORE_S_N10,PODD,2024-12-11,277.41,91.3524,2025-03-26,272.47,rollback,2025-03-25
SCORE_S_N10,CTRA,2025-03-13,26.93,803.3418,2025-03-28,28.39,rollback,2025-03-27
SCORE_S_N10,LYV,2025-03-28,128.14,184.8029,2025-04-04,121.8,rollback,2025-04-03
SCORE_S_N10,LW,2024-12-16,79.36,314.6955,2025-04-08,57.42,rollback,2025-04-07
SCORE_S_N10,HUM,2025-04-09,281.86,73.8571,2025-04-15,286.64,rollback,2025-04-14
SCORE_S_N10,CMG,2025-01-30,58.62,424.4736,2025-04-29,50.62,rollback,2025-04-28
SCORE_S_N10,FSLR,2025-04-04,134.48,162.9036,2025-04-29,140.72,rollback,2025-04-28
SCORE_S_N10,MU,2025-03-13,94.25,248.1194,2025-05-06,79.04,rollback,2025-05-05
SCORE_S_N10,CRWD,2025-03-20,92.82,259.8354,2025-05-07,106.355,rollback,2025-05-06
SCORE_S_N10,JNPR,2024-03-25,37.0,743.4819,2025-05-09,36.47,rollback,2025-05-08
SCORE_S_N10,CBOE,2025-04-15,217.46,103.1548,2025-05-13,221.53,rollback,2025-05-12
SCORE_S_N10,WBD,2025-04-29,8.645,2397.9774,2025-05-14,9.12,rollback,2025-05-13
SCORE_S_N10,DXCM,2024-09-20,71.91,355.1256,2025-05-16,85.88,rollback,2025-05-15
SCORE_S_N10,SMCI,2025-05-13,34.46,757.7555,2025-05-20,44.79,rollback,2025-05-19
SCORE_S_N10,TYL,2025-05-07,555.49,44.1562,2025-05-22,566.82,rollback,2025-05-21
SCORE_S_N10,FSLR,2025-05-09,134.115,185.8313,2025-05-22,159.95,rollback,2025-05-21
SCORE_S_N10,DG,2025-05-16,92.57,294.2971,2025-05-22,101.015,rollback,2025-05-21
SCORE_S_N10,APTV,2025-03-26,64.31,377.5911,2025-05-23,64.75,rollback,2025-05-22
SCORE_S_N10,MTCH,2025-05-23,29.08,894.177,2025-06-11,31.86,rollback,2025-06-10
SCORE_S_N10,FCX,2025-05-27,39.14,671.2079,2025-06-11,41.385,rollback,2025-06-10
SCORE_S_N10,TRGP,2025-05-14,168.85,141.0023,2025-06-17,172.85,rollback,2025-06-16
SCORE_S_N10,PFE,2025-05-27,23.55,1115.4889,2025-06-17,24.27,rollback,2025-06-16
SCORE_S_N10,HSY,2025-05-06,166.28,117.8239,2025-06-18,168.95,rollback,2025-06-17
SCORE_S_N10,NEM,2025-05-22,52.6,498.3377,2025-06-23,58.36,rollback,2025-06-20
SCORE_S_N10,KMX,2025-06-23,67.94,383.1186,2025-07-07,69.58,rollback,2025-07-03
SCORE_S_N10,MRNA,2025-05-20,26.82,1001.56,2025-07-08,30.08,rollback,2025-07-07
SCORE_S_N10,LDOS,2025-06-18,149.45,173.1979,2025-07-10,162.04,rollback,2025-07-09
SCORE_S_N10,WST,2025-07-10,226.14,125.2294,2025-07-30,253.07,rollback,2025-07-29
SCORE_S_N10,PLTR,2025-07-08,138.775,200.2016,2025-08-15,179.725,rollback,2025-08-14
SCORE_S_N10,EW,2024-10-09,68.72,369.5744,2025-08-22,81.51,rollback,2025-08-21
SCORE_S_N10,APTV,2025-06-11,70.8,380.0488,2025-08-22,74.9,rollback,2025-08-21
SCORE_S_N10,SLB,2025-08-22,34.0,824.8279,2025-08-27,35.27,rollback,2025-08-26
SCORE_S_N10,ENPH,2025-06-11,45.67,589.2008,2025-08-28,38.09,rollback,2025-08-27
SCORE_S_N10,INTC,2025-04-29,20.31,1172.1889,2025-09-02,23.88,rollback,2025-08-29
SCORE_S_N10,LLY,2025-08-27,736.96,39.049,2025-09-08,729.71,rollback,2025-09-05
SCORE_S_N10,HSY,2025-09-02,183.98,153.8253,2025-09-18,189.12,rollback,2025-09-17
SCORE_S_N10,WDAY,2025-08-22,213.875,131.1306,2025-09-24,240.51,rollback,2025-09-23
SCORE_S_N10,MOS,2025-07-30,36.77,778.4186,2025-09-26,34.79,rollback,2025-09-25
SCORE_S_N10,ROL,2025-09-26,57.25,504.3881,2025-10-02,57.82,rollback,2025-10-01
SCORE_S_N10,CEG,2025-06-17,307.82,85.0532,2025-10-13,376.32,rollback,2025-10-10
SCORE_S_N10,JKHY,2025-10-13,151.39,195.0024,2025-10-17,153.44,rollback,2025-10-16
SCORE_S_N10,EL,2025-08-28,93.1,312.0069,2025-10-22,97.86,rollback,2025-10-21
SCORE_S_N10,K,2025-07-07,79.92,349.0981,2025-10-23,83.05,rollback,2025-10-22
SCORE_S_N10,WBD,2025-10-22,20.68,1453.7985,2025-10-29,20.92,rollback,2025-10-28
SCORE_S_N10,TPL,2025-02-10,454.5,53.7932,2025-11-10,328.5633,rollback,2025-11-07
SCORE_S_N10,DVN,2025-11-10,34.02,831.4217,2025-11-14,35.19,rollback,2025-11-13
SCORE_S_N10,LYB,2025-11-14,45.3,607.6948,2025-12-03,47.93,rollback,2025-12-02
SCORE_S_N10,BF.B,2025-10-17,28.48,1044.2017,2025-12-05,29.42,rollback,2025-12-04
SCORE_S_N10,WDC,2025-12-05,162.0,174.9388,2025-12-15,178.29,rollback,2025-12-12
SCORE_S_N10,MCHP,2025-09-08,66.35,426.3682,2025-12-18,65.32,rollback,2025-12-17
SCORE_S_N10,SMCI,2025-06-17,43.24,605.5134,,29.27,open,2025-12-31
SCORE_S_N10,V,2025-08-15,346.245,81.6291,,350.71,open,2025-12-31
SCORE_S_N10,CHTR,2025-09-18,266.71,108.7129,,208.75,open,2025-12-31
SCORE_S_N10,WSM,2025-09-24,198.13,147.0026,,178.59,open,2025-12-31
SCORE_S_N10,NKE,2025-10-02,75.0,398.3991,,63.71,open,2025-12-31
SCORE_S_N10,BXP,2025-10-23,73.38,405.1497,,67.48,open,2025-12-31
SCORE_S_N10,BKR,2025-10-29,47.7,625.5522,,45.54,open,2025-12-31
SCORE_S_N10,SWKS,2025-12-03,68.42,409.9841,,63.41,open,2025-12-31
SCORE_S_N10,EIX,2025-12-15,58.86,491.5954,,60.02,open,2025-12-31
SCORE_S_N10,PCG,2025-12-18,15.7,1810.0345,,16.07,open,2025-12-31
RANKVOL_N10,TGT,2016-01-05,73.74,135.5438,2016-01-07,73.58,rollback,2016-01-06
RANKVOL_N10,M,2016-01-06,36.35,273.5911,2016-01-15,36.82,rollback,2016-01-14
RANKVOL_N10,AAP,2016-01-05,152.35,65.5957,2016-02-03,151.58,rollback,2016-02-02
RANKVOL_N10,GPS,2016-01-06,25.91,383.8108,2016-02-03,24.48,rollback,2016-02-02
RANKVOL_N10,DLTR,2016-01-05,79.27,126.0818,2016-02-04,79.34,rollback,2016-02-03
RANKVOL_N10,TJX,2016-01-06,35.34,281.368,2016-02-05,35.655,rollback,2016-02-04
RANKVOL_N10,HAL,2016-02-04,32.39,300.2037,2016-02-08,30.74,rollback,2016-02-05
RANKVOL_N10,T,2016-01-15,33.66,272.0378,2016-02-12,36.35,rollback,2016-02-11
RANKVOL_N10,DOW,2016-02-03,45.73,210.6955,2016-02-12,45.28,rollback,2016-02-11
RANKVOL_N10,CVX,2016-02-09,85.08,110.149,2016-02-19,86.33,rollback,2016-02-18
RANKVOL_N10,WFM,2016-02-16,31.28,300.6579,2016-02-23,30.68,rollback,2016-02-22
RANKVOL_N10,NEM,2016-01-07,18.8,519.8281,2016-02-25,25.31,rollback,2016-02-24
RANKVOL_N10,RAI,2016-02-12,48.47,191.0118,2016-02-29,50.16,rollback,2016-02-26
RANKVOL_N10,NFLX,2016-02-23,9.14,1047.9618,2016-03-03,9.783,rollback,2016-03-02
RANKVOL_N10,MU,2016-01-06,14.5,685.8988,2016-03-08,11.44,rollback,2016-03-07
RANKVOL_N10,DVN,2016-02-04,26.77,363.2093,2016-03-09,22.07,rollback,2016-03-08
RANKVOL_N10,VLO,2016-02-25,60.88,156.6821,2016-03-09,63.63,rollback,2016-03-08
RANKVOL_N10,BAC,2016-02-29,12.7,755.3757,2016-03-09,13.17,rollback,2016-03-08
RANKVOL_N10,HST,2016-02-05,14.12,680.7091,2016-03-11,16.29,rollback,2016-03-10
RANKVOL_N10,ANDV,2016-01-05,106.94,93.4543,2016-03-16,86.91,rollback,2016-03-15
RANKVOL_N10,MRK,2016-01-06,52.51,189.3742,2016-03-16,52.31,rollback,2016-03-15
RANKVOL_N10,PRGO,2016-03-10,132.16,75.0837,2016-03-16,134.34,rollback,2016-03-15
RANKVOL_N10,SO,2016-03-09,49.14,201.6501,2016-03-23,50.31,rollback,2016-03-22
RANKVOL_N10,GILD,2016-03-08,89.65,111.6831,2016-03-24,89.61,rollback,2016-03-23
RANKVOL_N10,EQT,2016-03-11,33.0811,301.0431,2016-03-24,33.6527,rollback,2016-03-23
RANKVOL_N10,DLTR,2016-03-11,80.26,124.0884,2016-04-01,82.26,rollback,2016-03-31
RANKVOL_N10,NOC,2016-03-16,190.54,52.4436,2016-04-11,200.66,rollback,2016-04-08
RANKVOL_N10,CELG,2016-03-23,102.7,98.4124,2016-04-12,103.33,rollback,2016-04-11
RANKVOL_N10,V,2016-03-17,72.28,138.9163,2016-04-25,78.69,rollback,2016-04-22
RANKVOL_N10,ZTS,2016-02-19,42.07,224.393,2016-04-26,47.4,rollback,2016-04-25
RANKVOL_N10,MRO,2016-04-01,10.75,940.6079,2016-04-26,14.09,rollback,2016-04-25
RANKVOL_N10,WMB,2016-04-11,16.37,647.6638,2016-04-26,19.25,rollback,2016-04-25
RANKVOL_N10,EW,2016-03-28,29.0867,344.0819,2016-04-27,37.26,rollback,2016-04-26
RANKVOL_N10,ICE,2016-01-06,51.0,194.9617,2016-04-28,48.288,rollback,2016-04-27
RANKVOL_N10,TWC,2016-04-26,209.63,51.176,2016-04-28,207.0,rollback,2016-04-27
RANKVOL_N10,CNC,2016-04-25,31.175,343.8342,2016-04-29,30.9,rollback,2016-04-28
RANKVOL_N10,CNP,2016-04-26,21.09,508.6533,2016-05-12,21.75,rollback,2016-05-11
RANKVOL_N10,ARG,2016-03-24,141.68,70.5468,2016-05-20,142.95,delisted,2016-05-20
RANKVOL_N10,NFLX,2016-05-23,9.298,1111.9926,2016-06-03,10.099,rollback,2016-06-02
RANKVOL_N10,MU,2016-04-27,11.34,951.7882,2016-06-10,12.32,rollback,2016-06-09
RANKVOL_N10,STX,2016-04-12,34.94,303.9927,2016-06-13,23.11,rollback,2016-06-10
RANKVOL_N10,ATVI,2016-06-15,38.46,275.9967,2016-07-08,40.64,rollback,2016-07-07
RANKVOL_N10,ISRG,2016-05-13,70.4467,144.873,2016-07-12,75.3456,rollback,2016-07-11
RANKVOL_N10,CL,2016-04-29,71.03,149.5939,2016-07-13,74.18,rollback,2016-07-12
RANKVOL_N10,HST,2016-06-03,15.72,686.5754,2016-07-14,16.58,rollback,2016-07-13
RANKVOL_N10,DAL,2016-03-17,48.58,206.677,2016-07-22,39.07,rollback,2016-07-21
RANKVOL_N10,V,2016-07-12,76.68,142.9537,2016-07-22,79.98,rollback,2016-07-21
RANKVOL_N10,EBAY,2016-04-28,25.09,429.2758,2016-08-10,31.11,rollback,2016-08-09
RANKVOL_N10,AAPL,2016-07-08,24.1225,448.1959,2016-08-12,26.945,rollback,2016-08-11
RANKVOL_N10,AABA,2016-06-10,36.97,289.4754,2016-08-24,42.5,rollback,2016-08-23
RANKVOL_N10,ROP,2016-04-26,179.79,59.6638,2016-09-07,180.09,rollback,2016-09-06
RANKVOL_N10,WFC,2016-08-12,48.05,236.8893,2016-09-07,49.79,rollback,2016-09-06
RANKVOL_N10,JCI,2016-08-24,45.0,253.0841,2016-09-12,45.27,rollback,2016-09-09
